genes	logFC.stage18.IIvsI	logFC.stage18.IIIvsI	logFC.stage18.IIIvsII	logCPM	F	PValue	FDR	maxFC	DE
ENSMUSG00000022257	Laptm4b	-0.491812904652842	-1.09845971700783	-0.606646812354988	7.77146804177655	27.2359228251689	1.65387943366608e-08	1.38250538325871e-05	-1.09845971700783	1
ENSMUSG00000069808	Fam57a	-0.232011416588457	-0.98898399166717	-0.756972575078713	4.94607260822235	24.9398379922905	1.90930586214704e-08	1.50245256729395e-05	-0.98898399166717	1
ENSMUSG00000086324	Gm15564	0.0610131439863112	1.06633093846646	1.00531779448015	7.19535810500062	27.1703737446239	1.94715216576825e-08	1.50245256729395e-05	1.06633093846646	1
ENSMUSG00000102117	Rpsa-ps1	0.143744448208058	0.957247589198056	0.813503140989998	3.66720362212547	24.3564055321653	2.59902399635408e-08	1.93117108943909e-05	0.957247589198056	1
ENSMUSG00000091449	Gm10269	0.192813101920985	0.688170111338388	0.495357009417404	4.46722158442882	24.1513289055058	2.89898287032462e-08	2.0179687067008e-05	0.688170111338388	1
ENSMUSG00000045690	Wdr89	0.200236262046045	0.616939194553563	0.416702932507518	5.839054576299	24.1210773594196	2.94617739613597e-08	2.0179687067008e-05	0.616939194553563	1
ENSMUSG00000060019	Gm10073	0.178645303304911	0.737104327653969	0.558459024349059	4.50375796169254	24.0762385681553	3.01759850468668e-08	2.0179687067008e-05	0.737104327653969	1
ENSMUSG00000098973	Mir6236	0.100418801168978	1.29293204234998	1.192513241181	3.22937279333666	23.9597652919144	3.21162893820281e-08	2.07844192768467e-05	1.29293204234998	1
ENSMUSG00000081382	Rpl18-ps1	0.175426939508708	0.659875481841415	0.484448542332707	4.47724044819843	23.4072915769774	4.32450930332214e-08	2.71119705135153e-05	0.659875481841415	1
ENSMUSG00000028246	Faxc	-0.264654181143005	-1.83231936939221	-1.5676651882492	2.17242459127517	23.1983068766676	4.84371601517625e-08	2.94468577868078e-05	-1.83231936939221	1
ENSMUSG00000091845	Rpl36-ps12	0.223572328175906	0.686764917523506	0.4631925893476	4.5690759633474	23.0057026550999	5.37948200952445e-08	3.17421082573764e-05	0.686764917523506	1
ENSMUSG00000072692	Rpl37rt	0.214597371251415	0.572050230587053	0.357452859335637	5.50143041508569	22.9467274456112	5.55553755457842e-08	3.18443412628435e-05	0.572050230587053	0
ENSMUSG00000018398	Sept8	-0.433794967615251	-1.14090615667216	-0.707111189056904	4.23276576469083	22.7908005840732	6.05036995526616e-08	3.23882574061348e-05	-1.14090615667216	1
ENSMUSG00000078193	Gm2000	0.181591883865767	0.509734068721328	0.328142184855561	6.2006215192384	22.775291105434	6.10202530295564e-08	3.23882574061348e-05	0.509734068721328	0
ENSMUSG00000117438	AC122453.1	0.0488099198430408	0.842974202456552	0.794164282613511	3.24523234242296	22.7655354233019	6.13475117851223e-08	3.23882574061348e-05	0.842974202456552	1
ENSMUSG00000024901	Peli3	-1.20714964644701	-2.14931954641595	-0.942169899968947	2.31840252159853	22.5803573396896	6.7916549988738e-08	3.49369698942067e-05	-2.14931954641595	1
ENSMUSG00000024044	Epb41l3	-0.555503003434275	-1.31967400754583	-0.764171004111553	6.75031270146909	24.148948597969	8.49645517574924e-08	4.26139709339703e-05	-1.31967400754583	1
ENSMUSG00000068566	Myadm	-0.619121213382011	-1.2634916174182	-0.64437040403619	4.56990843966703	22.2820106611215	8.9866377444134e-08	4.39731527874199e-05	-1.2634916174182	1
ENSMUSG00000044424	Gm9493	0.163318087335094	0.693568614428095	0.530250527093001	3.82613721133	21.8933692589907	9.93821897817438e-08	4.74715593190796e-05	0.693568614428095	1
ENSMUSG00000086876	Gm12828	-0.0548018360836325	-2.9724553409154	-2.91765350483177	1.98181375634363	21.5034055555307	1.23646523787057e-07	5.76882920980452e-05	-2.9724553409154	1
ENSMUSG00000071669	Snx29	1.3374880837564	-1.64157927258442	-2.97906735634082	1.07805632721586	21.3615849617083	1.33928163506696e-07	5.97838310751667e-05	-2.97906735634082	1
ENSMUSG00000097183	Gm17501	-1.18602698927164	-3.99428234845912	-2.80825535918748	0.78366036730478	21.3593392618706	1.34097916378352e-07	5.97838310751667e-05	-3.99428234845912	1
ENSMUSG00000082895	Rpsa-ps9	0.0882279099695591	0.829357707055794	0.741129797086235	3.56436584783711	20.5292286161648	2.15038618293721e-07	9.37848860914921e-05	0.829357707055794	1
ENSMUSG00000106037	Gm4332	0.139797360959124	0.624475773218564	0.484678412259441	4.34572645737122	20.3821808901982	2.33999855068212e-07	9.88354021777354e-05	0.624475773218564	1
ENSMUSG00000030091	Nup210	0.717785824842302	1.44434590933852	0.726560084496215	4.00223825066145	20.5389554971958	2.36471902329344e-07	9.88354021777354e-05	1.44434590933852	1
ENSMUSG00000083863	Gm13341	0.279070770332809	0.92915142290451	0.650080652571701	4.43327852393758	20.0607136421239	2.81733213176399e-07	0.000115349626994794	0.92915142290451	1
ENSMUSG00000053173	Rpl18-ps2	0.23599062172698	0.584283925056666	0.348293303329686	5.02797949929588	19.7547285296857	3.36576668121071e-07	0.000133532308330659	0.584283925056666	0
ENSMUSG00000000567	Sox9	1.33303982963262	2.22153968013659	0.888499850503977	3.88385934585968	21.0450094999441	3.39455075509101e-07	0.000133532308330659	2.22153968013659	1
ENSMUSG00000088609	Gm24187	0.167705397294393	0.982358080392039	0.814652683097647	7.87653235307615	21.1830800626198	3.61847432899048e-07	0.000137164465637491	0.982358080392039	1
ENSMUSG00000042942	Greb1l	-0.630338014042662	-0.785659446733454	-0.155321432690792	6.86509817373405	20.2104500434387	3.6821656281375e-07	0.000137164465637491	-0.785659446733454	1
ENSMUSG00000082536	Gm13456	0.228828111972422	0.530864137646846	0.302036025674424	6.07807825882685	19.59635643452	3.69199538651407e-07	0.000137164465637491	0.530864137646846	0
ENSMUSG00000081051	Gm15427	0.139942108123563	0.406518181042214	0.266576072918652	5.96612111801162	19.3972071694579	4.1492979341552e-07	0.000151351300281858	0.406518181042214	0
ENSMUSG00000071708	Sms	-0.103020756745826	-0.439388983586434	-0.336368226840609	8.0215550090314	19.0021861628228	5.23848182216674e-07	0.000187668611279124	-0.439388983586434	0
ENSMUSG00000019872	Smpdl3a	-1.89058028658421	-1.16685343599189	0.723726850592327	1.7497597342594	18.9156981868463	5.51421685797947e-07	0.000194081085271551	-1.89058028658421	1
ENSMUSG00000064354	mt-Co2	0.216208888530846	0.804823477856839	0.588614589325993	5.06143317517817	18.8766392945306	5.64363054140104e-07	0.000195211234347565	0.804823477856839	1
ENSMUSG00000027985	Lef1	-0.592220242547693	-0.744011945505463	-0.15179170295777	6.16416279920808	18.7123676803379	6.74610670894473e-07	0.000229390496262456	-0.744011945505463	1
ENSMUSG00000102212	C230085N15Rik	0.446712137936158	-2.66458113760073	-3.11129327553689	1.32706426839276	18.3932136235173	7.53281092167675e-07	0.000251872087851132	-3.11129327553689	1
ENSMUSG00000072235	Tuba1a	-0.235430540065092	-0.568435090556989	-0.333004550491897	9.09588542135322	18.3524991775832	7.71930630572426e-07	0.00025387659525482	-0.568435090556989	0
ENSMUSG00000063439	B9d2	-0.129399257364707	-0.616598635298702	-0.487199377933995	5.09784260115625	18.3227385792495	7.85864903878046e-07	0.000254290672606474	-0.616598635298702	1
ENSMUSG00000081344	Gm14303	0.152728215601645	0.535878567270778	0.383150351669133	5.39399465129551	18.2405696532471	8.25706952587404e-07	0.000262941791790611	0.535878567270778	0
ENSMUSG00000096842	Gm10736	0.175173738403596	0.523520489055514	0.348346750651918	7.18847661660248	18.0949274925454	9.01550130418183e-07	0.000273528874113687	0.523520489055514	0
ENSMUSG00000040479	Dgkz	0.225920311324446	0.595794649243551	0.369874337919104	5.10813714854118	18.0876166624072	9.0554243350472e-07	0.000273528874113687	0.595794649243551	1
ENSMUSG00000027858	Tspan2	-0.319106556081441	-1.14965871669661	-0.830552160615165	3.60264727476507	18.0600764724479	9.20746827667997e-07	0.000273528874113687	-1.14965871669661	1
ENSMUSG00000024909	Efemp2	-0.644871299588353	-1.00202691749736	-0.35715561790901	5.30299175344611	18.3134496513621	9.20970371859516e-07	0.000273528874113687	-1.00202691749736	1
ENSMUSG00000102070	Gm28661	0.0995097987892949	0.721378479874032	0.621868681084738	5.47979311811994	18.0486651370131	9.27124087315855e-07	0.000273528874113687	0.721378479874032	1
ENSMUSG00000026890	Lhx6	-0.968729202153591	-15.9435068152248	-14.9747776130712	-0.323390418134197	18.4044231688394	9.45032069223754e-07	0.000274771498156043	-15.9435068152248	1
ENSMUSG00000032258	Lca5	0.117779672138064	-0.742423553070515	-0.860203225208579	4.39078811155037	17.5661632107167	1.24329970230869e-06	0.00035632969468167	-0.860203225208579	1
ENSMUSG00000003436	Dll3	-1.21620891366761	-1.08172295567907	0.134485957988538	4.72540760032854	18.2194487101991	1.36570534543516e-06	0.000385898318874933	-1.21620891366761	1
ENSMUSG00000034520	Gjc1	-0.0438409067388387	-0.443259923400947	-0.399419016662108	6.47476611092355	17.2909377653243	1.47190160382123e-06	0.000409999081754183	-0.443259923400947	0
ENSMUSG00000038803	Ost4	0.1500093593063	0.518215544873785	0.368206185567485	5.46531631185801	17.2690352689965	1.49187184568116e-06	0.000409999081754183	0.518215544873785	0
ENSMUSG00000051855	Mest	0.781617466577365	0.791471205685494	0.00985373910812927	9.13831489584788	18.1659975506602	1.68218317142195e-06	0.000456053497095503	0.791471205685494	1
ENSMUSG00000027288	Zfp106	0.0716992331786607	0.392089149554224	0.320389916375563	6.69566736638182	16.9183489120054	1.85281457812591e-06	0.000491843283740066	0.392089149554224	0
ENSMUSG00000026568	Mpc2	-0.157292084153841	0.391761613817615	0.549053697971456	5.66307387061418	16.9093139276193	1.86322846995539e-06	0.000491843283740066	0.549053697971456	0
ENSMUSG00000025091	Pnliprp2	-0.637692005098383	-3.19276156065954	-2.55506955556116	1.48071516569471	16.8176221154257	1.97240978003844e-06	0.000509634118294945	-3.19276156065954	1
ENSMUSG00000032340	Neo1	0.121424454280824	-0.416180285477583	-0.537604739758408	5.24647510059416	16.810282925769	1.98143062640842e-06	0.000509634118294945	-0.537604739758408	0
ENSMUSG00000106570	C230071H17Rik	0.915069632419732	-2.02125218224331	-2.93632181466304	1.18902076356652	16.7330719018322	2.07896512580246e-06	0.000527951877896821	-2.93632181466304	1
ENSMUSG00000080921	Rpl38-ps2	0.225945630993938	0.539477800375527	0.313532169381588	5.43840552507064	16.5407633656768	2.34413151503527e-06	0.000587849580682969	0.539477800375527	0
ENSMUSG00000111356	Rpl32l	0.294567887452017	0.755274186020225	0.460706298568209	3.43315336995478	16.5205171186873	2.37401753236251e-06	0.000587994317706873	0.755274186020225	1
ENSMUSG00000062997	Rpl35	0.12737142784145	0.429157351388852	0.301785923547403	7.3373888347055	16.4772929978413	2.4391504492038e-06	0.000596758979413739	0.429157351388852	0
ENSMUSG00000114003	Gm9616	0.183064340186983	0.601984786235392	0.418920446048408	4.26902689650615	16.2628233614455	2.79083283732449e-06	0.000669419878879552	0.601984786235392	1
ENSMUSG00000025144	Cenpx	-0.0056856420514526	0.421281889249822	0.426967531301274	6.16507554541934	16.2559849162612	2.80287458009582e-06	0.000669419878879552	0.426967531301274	0
ENSMUSG00000018585	Atox1	0.0390430060424709	0.472330112695874	0.433287106653403	7.23428575798764	16.2210452228271	2.86524522302559e-06	0.000676265290168699	0.472330112695874	0
ENSMUSG00000070343	Gm10288	0.156660299305628	0.587124558854814	0.430464259549186	4.22104942844201	16.1887125367035	2.92424354674008e-06	0.000680216146969775	0.587124558854814	1
ENSMUSG00000070327	Rnf213	-0.541480327072021	-1.42996378661371	-0.888483459541692	3.58101332174932	16.2238069252981	2.94979587211496e-06	0.000680216146969775	-1.42996378661371	1
ENSMUSG00000114551	Gm6035	0.211838477576563	0.844062415723533	0.63222393814697	3.29432683318064	16.1401721508341	3.01519042804532e-06	0.000687394890539149	0.844062415723533	1
ENSMUSG00000039316	Rftn1	-1.06173754884555	-1.08100686229826	-0.01926931345271	3.67334579987787	16.0692485638042	3.15337787036336e-06	0.000705076620564659	-1.08100686229826	1
ENSMUSG00000001473	Tubb6	-0.265580963591575	-0.529353958942119	-0.263772995350544	6.88250603198639	16.0644109438168	3.16303937049244e-06	0.000705076620564659	-0.529353958942119	0
ENSMUSG00000069601	Ank3	0.68788922354427	0.728274578433348	0.0403853548890774	4.71165659195053	15.9538505261567	3.39241181976263e-06	0.000747896328879977	0.728274578433348	1
ENSMUSG00000025508	Rplp2	0.137066910089423	0.40415948805911	0.267092577969687	10.0021014145245	15.7931941161286	3.75687367467815e-06	0.000819243474580359	0.40415948805911	0
ENSMUSG00000059461	Gm7331	0.372084382071256	0.562841844149813	0.190757462078557	4.4961666716922	15.7652877628359	3.824207367023e-06	0.000824959658034575	0.562841844149813	0
ENSMUSG00000028234	Rps20	0.0370135220377368	0.362508052330877	0.32549453029314	10.0485755185098	15.7383417431478	3.89041109829291e-06	0.00082726514846949	0.362508052330877	0
ENSMUSG00000056947	Mab21l1	4.66554552709587	-7.76299788273977	-12.4285434098356	0.0198739514790175	17.7124162287274	3.91736562180249e-06	0.00082726514846949	-12.4285434098356	1
ENSMUSG00000011257	Pabpc4	0.121004730482452	0.426106492971943	0.305101762489491	7.56538249725955	15.6500955316875	4.1156596110539e-06	0.000860087115801701	0.426106492971943	0
ENSMUSG00000046152	Fut10	0.13361315418857	-0.66096207523161	-0.794575229420181	4.28009676934985	15.5170053801354	4.48125296373003e-06	0.000918298857894041	-0.794575229420181	1
ENSMUSG00000034674	Tdg	-0.0467379056865927	-0.431467646932869	-0.384729741246276	7.06362603008781	15.515436263502	4.48575855216907e-06	0.000918298857894041	-0.431467646932869	0
ENSMUSG00000008035	Mid1ip1	-0.991266564676235	-1.21469546423938	-0.223428899563145	3.00148131419606	15.4918264535871	4.55412172662419e-06	0.000922876667470046	-1.21469546423938	1
ENSMUSG00000040250	Ints13	-0.145135509923504	-0.539355055454121	-0.394219545530617	5.60842284206921	15.471079805453	4.61508552005003e-06	0.000925878457032438	-0.539355055454121	0
ENSMUSG00000069171	Nr2f1	1.12857786139722	1.89776000658056	0.769182145183347	4.4490850322539	16.4415001927455	4.77063178585902e-06	0.000947608068197065	1.89776000658056	1
ENSMUSG00000025026	Add3	-0.372587664919051	-0.802865736066024	-0.430278071146973	6.28978220163093	15.6890782769491	4.86486895404037e-06	0.000956852950548607	-0.802865736066024	1
ENSMUSG00000018451	6330403K07Rik	-0.356238800412768	-0.830091640154498	-0.473852839741731	5.49797567050738	15.4195445969479	5.04264367908116e-06	0.000982189490191517	-0.830091640154498	1
ENSMUSG00000018362	Kpna2	-0.0575995245604845	-0.405764775162284	-0.348165250601799	9.5436354649305	15.2889415224298	5.18800179942911e-06	0.00100078550096295	-0.405764775162284	0
ENSMUSG00000022799	Arhgap31	-0.340312914622238	-1.15638687294908	-0.816073958326837	3.32487983547638	15.1891009565284	5.53285495073941e-06	0.00105714415258794	-1.15638687294908	1
ENSMUSG00000060438	Rps10-ps1	0.210276184942668	0.559174638246122	0.348898453303454	4.68205987753617	15.1375454875907	5.72014634007545e-06	0.00108261864032636	0.559174638246122	0
ENSMUSG00000039068	Zzz3	-0.166405178913572	-0.477409396327284	-0.311004217413712	5.75687937188615	15.0670830774492	5.98680803988472e-06	0.00111357736504487	-0.477409396327284	0
ENSMUSG00000026193	Fn1	-0.601327727790302	-1.03303611734798	-0.431708389557673	8.3344912034251	16.107618275916	5.9947340955461e-06	0.00111357736504487	-1.03303611734798	1
ENSMUSG00000064358	mt-Co3	0.110858864218099	0.810366070379805	0.699507206161706	5.47574091302	15.2725806032204	6.27923588147573e-06	0.00115257693193304	0.810366070379805	1
ENSMUSG00000111966	Gm5781	0.374221772895773	0.88680605720455	0.512584284308778	3.16590954712223	14.9835789921476	6.31958242012931e-06	0.00115257693193304	0.88680605720455	1
ENSMUSG00000024966	Stip1	-0.115094750228495	-0.408970513279503	-0.293875763051008	8.72254568588452	14.953025653369	6.44608110683448e-06	0.00116505656905688	-0.408970513279503	0
ENSMUSG00000029314	Gpat3	-1.59530723546683	-1.85924971716504	-0.263942481698203	1.41888565541608	14.9112936985733	6.62311556615811e-06	0.00117678474858698	-1.85924971716504	1
ENSMUSG00000020623	Map2k6	0.302031777487449	-0.317710332569054	-0.619742110056503	6.53924587599937	14.9100922881988	6.62828614247474e-06	0.00117678474858698	-0.619742110056503	1
ENSMUSG00000026131	Dst	0.604561066966121	-0.211674642006559	-0.81623570897268	5.78631658876102	15.1856583887114	6.85419665800101e-06	0.001206218362744	-0.81623570897268	1
ENSMUSG00000026623	Lpgat1	-0.459031367774195	-0.860180213171471	-0.401148845397276	4.79125930205856	14.7529079025674	7.3421861819288e-06	0.00127053460929633	-0.860180213171471	1
ENSMUSG00000022964	Tmem50b	-0.393068582734817	-0.988424804444637	-0.59535622170982	4.18075102731156	14.7520430996518	7.34632711984718e-06	0.00127053460929633	-0.988424804444637	1
ENSMUSG00000105879	Gm6204	0.237286280605658	0.512836584072725	0.275550303467067	5.07478270810433	14.6902787358133	7.64842186537713e-06	0.00131147555096749	0.512836584072725	0
ENSMUSG00000059182	Skap2	-0.257578871284655	-0.503319428071611	-0.245740556786957	6.93246537116459	14.6449684974455	7.8782037084929e-06	0.00133942815932021	-0.503319428071611	0
ENSMUSG00000000078	Klf6	-0.295193685917499	-0.879991041664563	-0.584797355747064	3.91818734814857	14.5405547158189	8.43536538863026e-06	0.00141121543604763	-0.879991041664563	1
ENSMUSG00000076258	Gm23935	0.0402837104461011	0.870561904577129	0.830278194131028	13.005675744342	15.5568374067526	8.47395295659008e-06	0.00141121543604763	0.870561904577129	1
ENSMUSG00000071042	Rasgrp3	-0.851557594329618	-1.41736583192352	-0.565808237593906	4.2627945659928	15.1203088574837	8.511467837791e-06	0.00141121543604763	-1.41736583192352	1
ENSMUSG00000020315	Sptbn1	0.0448094797381644	-0.862246728790587	-0.907056208528752	6.08513944358675	15.1844219783065	8.69054379617975e-06	0.00141803707467742	-0.907056208528752	1
ENSMUSG00000031799	Tpm4	-0.082800027387834	-0.400002258811474	-0.31720223142364	9.56847013991956	14.4944949018143	8.69397668155329e-06	0.00141803707467742	-0.400002258811474	0
ENSMUSG00000083716	Gm13436	0.351774661633074	0.59522432468394	0.243449663050866	4.52213735111928	14.4401533726306	9.00968353848311e-06	0.00145767960604071	0.59522432468394	1
ENSMUSG00000038552	Fndc4	0.125757783428862	-0.35267772737933	-0.478435510808192	6.19595902616584	14.3940392249873	9.28690353217384e-06	0.00149051086929977	-0.478435510808192	0
ENSMUSG00000037600	Kdf1	1.61750118284927	3.95858985043493	2.34108866758566	0.706231708723094	14.3615693876682	9.48739074295328e-06	0.00150400137255566	3.95858985043493	1
ENSMUSG00000076281	Gm24270	0.0864210195501605	0.900144792023871	0.81372377247371	8.26907669298487	15.298283848244	9.58744902033902e-06	0.00150400137255566	0.900144792023871	1
ENSMUSG00000020844	Nxn	-0.28141083770675	-0.434568872838682	-0.153158035131933	6.21973707032117	14.3442971416584	9.5958616133548e-06	0.00150400137255566	-0.434568872838682	0
ENSMUSG00000021102	Glrx5	-0.0593030228643929	0.282541725683469	0.341844748547862	8.95959419910302	14.2969363757327	9.89993292152048e-06	0.00151578119356068	0.341844748547862	0
ENSMUSG00000106384	Gm43188	0.425448117830056	-1.69722372515742	-2.12267184298748	2.65697320194262	14.4535807828657	9.92264739922885e-06	0.00151578119356068	-2.12267184298748	1
ENSMUSG00000068373	D430041D05Rik	-1.30149852776124	-2.25355638244694	-0.952057854685699	1.34931882682773	14.2770805333787	1.00303681648814e-05	0.00151578119356068	-2.25355638244694	1
ENSMUSG00000022742	Cpox	-0.341101934351345	0.482929322001928	0.824031256353272	5.70738312212877	14.4885985924557	1.00480410413195e-05	0.00151578119356068	0.824031256353272	1
ENSMUSG00000101111	Gm28437	0.108576765120353	0.806454926246618	0.697878161126265	6.27348048547806	14.8669015918354	1.00487936767805e-05	0.00151578119356068	0.806454926246618	1
ENSMUSG00000030126	Tmcc1	-0.0264866086207192	-0.546823829086293	-0.520337220465574	5.06299718964305	14.2409303097667	1.02724351681956e-05	0.00153795219659955	-0.546823829086293	0
ENSMUSG00000023079	Gtf2ird1	0.235469864782369	-0.445547567255601	-0.68101743203797	4.18141281108937	14.2208285577178	1.04096505136313e-05	0.00154592859048422	-0.68101743203797	1
ENSMUSG00000021012	Zc3h14	0.0406555780838858	-0.311807285255952	-0.352462863339837	7.30034902113441	14.2084233685573	1.04952752062732e-05	0.00154592859048422	-0.352462863339837	0
ENSMUSG00000095847	Gm5451	0.222901590677418	0.709406892599069	0.486505301921651	3.33015321142303	14.1886456869992	1.06332996028988e-05	0.00154592859048422	0.709406892599069	1
ENSMUSG00000041096	Tspyl2	0.0641844993370193	-0.567834698285189	-0.632019197622208	3.7658823001279	14.1885542526647	1.06339420539738e-05	0.00154592859048422	-0.632019197622208	1
ENSMUSG00000100862	Gm10925	0.198519807759914	0.799178973510083	0.60065916575017	4.67703048708138	14.1640281739702	1.08077320293011e-05	0.00155989007173984	0.799178973510083	1
ENSMUSG00000068823	Csde1	-0.0956835335577202	-0.408231803157238	-0.312548269599518	9.37124316099411	14.1158915552529	1.11574342228312e-05	0.00159886032413171	-0.408231803157238	0
ENSMUSG00000021676	Iqgap2	0.476743910374715	-0.431704304356197	-0.908448214730912	4.46626072648416	14.0217781527367	1.18754332842843e-05	0.00168968044361214	-0.908448214730912	1
ENSMUSG00000037395	Rcor3	-0.31955974383359	-1.01703247683173	-0.697472732998142	2.6827737611187	13.9613893696633	1.23612146632407e-05	0.00174641329981644	-1.01703247683173	1
ENSMUSG00000064128	Cenpj	0.0982442338053807	-0.57488772441546	-0.67313195822084	4.27572139664265	13.9298362508198	1.26231808421712e-05	0.0017709528255639	-0.67313195822084	1
ENSMUSG00000022895	Ets2	-0.695300310167276	-0.758381043810889	-0.0630807336436126	4.87202840487444	13.9161543929698	1.27385546737911e-05	0.00177472836017776	-0.758381043810889	1
ENSMUSG00000050708	Ftl1	0.0753678921191412	0.334334895781024	0.258967003661883	9.45699976908365	13.9024716123887	1.28550294117116e-05	0.00177860413832937	0.334334895781024	0
ENSMUSG00000103303	Gm37802	0.0883941384279485	-2.05785152856387	-2.14624566699182	1.21593384333176	13.8416634619274	1.33861644088612e-05	0.00183940568746969	-2.14624566699182	1
ENSMUSG00000058542	Gm15590	0.123128573288548	0.42568198529469	0.302553412006142	5.46839890618409	13.830431972143	1.34867291112997e-05	0.00184061741109452	0.42568198529469	0
ENSMUSG00000080775	Gm6368	0.228106035515143	0.749922031919246	0.521815996404103	3.07071731173363	13.8105815962947	1.36663846514344e-05	0.00185218716077694	0.749922031919246	1
ENSMUSG00000079557	March2	-0.316148541853531	0.451151164814455	0.767299706667986	4.73823496103973	13.8007643418988	1.37561502819142e-05	0.00185218716077694	0.767299706667986	1
ENSMUSG00000025066	Sfr1	-0.0264694329568205	-0.274384091321472	-0.247914658364651	8.56760447915075	13.7726726025476	1.40164024776662e-05	0.00187464711004626	-0.274384091321472	0
ENSMUSG00000032349	Elovl5	0.097090843429484	-0.350018516028921	-0.447109359458405	6.29757617129628	13.7447209404855	1.42804240012891e-05	0.00189731037293949	-0.447109359458405	0
ENSMUSG00000057236	Rbbp4	0.0403810927807282	-0.37893192994017	-0.419313022720898	7.01027614832172	13.7277066502323	1.4443653160283e-05	0.00190637216908945	-0.419313022720898	0
