genes	logFC.stage8.IIvsI	logFC.stage8.IIIvsI	logFC.stage8.IIIvsII	logCPM	F	PValue	FDR	maxFC	DE
ENSMUSG00000019055	Plod1	1.28091832620949	1.77729791100541	0.496379584795913	4.98878050932983	23.9986348009509	6.95394198760651e-08	5.8129160064734e-05	1.77729791100541	1
ENSMUSG00000038192	Cer1	-2.92381219493633	-4.76386021356124	-1.8400480186249	5.65479735143233	24.1078761502213	1.03315624884638e-07	8.29087226574244e-05	-4.76386021356124	1
ENSMUSG00000021765	Fst	1.83147453520399	2.64883811271355	0.81736357750956	6.85313332862136	24.0047885949437	1.08124752556802e-07	8.34307225305602e-05	2.64883811271355	1
ENSMUSG00000027276	Jag1	-1.44367064147099	-1.20326071040795	0.240409931063044	3.43953711801209	21.0473135264783	1.59993876808809e-07	0.000118881376168086	-1.44367064147099	1
ENSMUSG00000046997	Spsb4	0.266782659718733	0.924423024204955	0.657640364486222	5.84236569213724	20.1337186086154	2.82510269887529e-07	0.000202418608374414	0.924423024204955	1
ENSMUSG00000026494	Kif26b	-0.723304065292446	-1.45113824215444	-0.727834176861992	5.26839652642863	20.9900059478446	2.96770332505485e-07	0.000205303669335346	-1.45113824215444	1
ENSMUSG00000003809	Gcdh	0.943752684126313	0.931270917587677	-0.0124817665386356	4.43442873488344	19.6060658806012	3.67108215347107e-07	0.000245497500543122	0.943752684126313	1
ENSMUSG00000056648	Hoxb8	-2.24923366691014	-2.67429065124994	-0.425056984339801	1.26582411145015	18.9701526206222	5.33890418404795e-07	0.000345513212065709	-2.67429065124994	1
ENSMUSG00000025545	Clybl	-0.301424098478745	-0.823876371263012	-0.522452272784267	5.64728590844264	18.727235836298	6.16841353818087e-07	0.000381256713560176	-0.823876371263012	1
ENSMUSG00000028184	Adgrl2	-0.86006002690781	-0.962365983265756	-0.102305956357946	5.7226850049241	19.2031755904285	6.27129475998694e-07	0.000381256713560176	-0.962365983265756	1
ENSMUSG00000032667	Pon2	0.974585836782472	0.930886180285644	-0.0436996564968281	5.13126240757508	18.2173356435293	8.37348084211751e-07	0.000494084625454593	0.974585836782472	1
ENSMUSG00000028078	Dclk2	1.02296797585329	1.31964090019843	0.296672924345137	4.44521654878869	18.2148570463365	9.15213777309214e-07	0.000524600537153641	1.31964090019843	1
ENSMUSG00000000392	Fap	2.69587466793913	3.71549598119349	1.01962131325437	1.53213794548601	17.7547923622939	1.10813854401611e-06	0.0006175409852792	3.71549598119349	1
ENSMUSG00000025792	Slc25a10	0.642548967366821	0.91098185658389	0.268432889217069	5.31278336281473	17.6598791556815	1.17413369292861e-06	0.000636634328311726	0.91098185658389	1
ENSMUSG00000070287	Slc35g2	-0.711075236902004	-1.84537843694102	-1.13430320003902	2.13757054695863	17.4320808662688	1.34968092781057e-06	0.00069606110736911	-1.84537843694102	1
ENSMUSG00000025780	Itih5	2.0857153893856	2.51997481560125	0.43425942621565	5.2376001002301	18.8908899757913	1.35312447350191e-06	0.00069606110736911	2.51997481560125	1
ENSMUSG00000068566	Myadm	-0.44729778733872	-1.24524338641192	-0.797945599073204	4.56990843966703	17.5184570282232	1.38966412108666e-06	0.000696986039931016	-1.24524338641192	1
ENSMUSG00000084897	Gm14226	-1.65691024775545	-3.60608691771703	-1.94917666996159	5.19377761316355	18.4808235790419	1.70766069212258e-06	0.000831587852766146	-3.60608691771703	1
ENSMUSG00000061816	Myl1	-1.24502209766068	-2.38154735252993	-1.13652525486925	1.72065898875673	17.0188707562897	1.74093758429758e-06	0.000831587852766146	-2.38154735252993	1
ENSMUSG00000039607	Rbms3	0.439618252423826	1.08227904502297	0.642660792599141	4.69707124776098	16.9001216267821	1.87388594572459e-06	0.000867476412476005	1.08227904502297	1
ENSMUSG00000041329	Atp1b2	-1.49283523742167	-3.72616733216454	-2.23333209474287	1.68106807103238	17.0572348212336	1.93699310365726e-06	0.000867476412476005	-3.72616733216454	1
ENSMUSG00000078706	Gm53	-1.59349386780964	-2.04322048566963	-0.449726617859993	2.95855857808005	16.839483956633	1.94578997913569e-06	0.000867476412476005	-2.04322048566963	1
ENSMUSG00000022483	Col2a1	0.971566407309604	1.53209021409211	0.560523806782509	5.65058993646466	17.8852124087064	1.9914552011321e-06	0.000868534222719831	1.53209021409211	1
ENSMUSG00000027955	Fam198b	1.89047164369154	0.933401757446044	-0.957069886245499	3.21107086092675	16.6904470119586	2.13492821665817e-06	0.000911296380480772	1.89047164369154	1
ENSMUSG00000085323	9130410C08Rik	2.30088233141175	2.7697528765307	0.468870545118952	3.72580985215653	17.5513442848185	2.21696619104985e-06	0.000925204610491356	2.7697528765307	1
ENSMUSG00000025732	Mcrip2	0.699292103339269	1.0430613579223	0.343769254583032	5.44006958559448	16.867446131858	2.259746082847e-06	0.000925204610491356	1.0430613579223	1
ENSMUSG00000069601	Ank3	0.317793576260123	0.882263468027229	0.564469891767106	4.71165659195053	16.4914925816963	2.41755178589118e-06	0.000970018478570978	0.882263468027229	1
ENSMUSG00000047446	Arl4a	1.45627774146404	1.51166071112081	0.0553829696567665	7.09773716823837	17.7526138807611	2.49634685928306e-06	0.000981994327273268	1.51166071112081	1
ENSMUSG00000020542	Myocd	-1.94589320940155	-3.77993827995481	-1.83404507055326	2.26375386213507	16.8957963231092	2.95876435325317e-06	0.00114151404721087	-3.77993827995481	1
ENSMUSG00000036067	Slc2a6	-5.5501239286134	-2.2101010987304	3.34002282988301	0.347144596927764	15.9547139250878	3.39055532640746e-06	0.00128342115015824	-5.5501239286134	1
ENSMUSG00000058246	Gm10037	-2.36539819569192	-2.82671586557086	-0.46131766987894	0.652049615010442	15.8479844684295	3.62822284644739e-06	0.00134188846483903	-2.82671586557086	1
ENSMUSG00000020407	Upp1	1.57827963737263	1.54449506846008	-0.0337845689125577	4.4814001487653	16.6439389774915	3.67878903230719e-06	0.00134188846483903	1.57827963737263	1
ENSMUSG00000030263	Lrmp	1.82591913474724	2.56304469430092	0.737125559553681	3.48200529693589	16.4319840938506	3.94635690463909e-06	0.00141378236108695	2.56304469430092	1
ENSMUSG00000027007	Itprid2	1.25713864510627	1.22733101607717	-0.0298076290291002	3.29705277565609	15.6170278275162	4.20350867123456e-06	0.00146134198507934	1.25713864510627	1
ENSMUSG00000027111	Itga6	1.14300026099001	1.56130829490879	0.418308033918784	5.04844615519563	16.4682257983424	4.22479489256314e-06	0.00146134198507934	1.56130829490879	1
ENSMUSG00000042010	Acacb	0.299507677374077	2.82901876009698	2.5295110827229	1.46488750007191	15.5914944940371	4.52761677871829e-06	0.00153954318329909	2.82901876009698	1
ENSMUSG00000037206	Islr	1.57364884311913	1.54755793062067	-0.0260909124984598	4.49165124468857	16.0884264301912	4.81958187121285e-06	0.00161150752500454	1.57364884311913	1
ENSMUSG00000034485	Uaca	0.652637282850713	0.802781914376121	0.150144631525408	5.11810724466715	15.3679060021705	4.93106764997354e-06	0.00162175539661917	0.802781914376121	1
ENSMUSG00000023942	Slc29a1	0.764607472673522	1.12266505472396	0.358057582050437	4.58916763328858	15.3338583871575	5.1687154194794e-06	0.0016593965148613	1.12266505472396	1
ENSMUSG00000048490	Nrip1	0.873597835485539	0.769968023268264	-0.103629812217276	5.71816781804048	15.4466655346135	5.21094509202781e-06	0.0016593965148613	0.873597835485539	1
ENSMUSG00000029563	Foxp2	1.09821689796314	1.93881062149852	0.840593723535381	4.40371294571396	15.9490005607404	5.88399509822171e-06	0.00184406579159499	1.93881062149852	1
ENSMUSG00000025776	Crispld1	1.37947104954547	2.06804483757454	0.688573788029062	2.87643945822199	15.1068971382788	5.97469227662618e-06	0.00184406579159499	2.06804483757454	1
ENSMUSG00000022025	Cnmd	-2.71643558564322	-4.28029790880519	-1.56386232316197	1.32033589410129	15.3151476280288	6.98352680081514e-06	0.00212278052542354	-4.28029790880519	1
ENSMUSG00000037708	Spag6	2.79551230139706	3.55550597165835	0.759993670261293	0.877021728443908	14.6861916451	7.66886079516149e-06	0.00225847316576869	3.55550597165835	1
ENSMUSG00000032537	Ephb1	-2.35334320752906	-2.32432801174661	0.0290151957824418	1.87417708324883	14.9717775968282	7.67371043714545e-06	0.00225847316576869	-2.35334320752906	1
ENSMUSG00000041559	Fmod	2.84081007582227	4.06661016118659	1.22580008536432	2.72161222743999	15.53287541685	7.76765269853652e-06	0.00225847316576869	4.06661016118659	1
ENSMUSG00000068748	Ptprz1	-1.53143998003639	-1.73890201340441	-0.207462033368023	3.75147347490019	15.2916646106456	8.14742298112613e-06	0.00233505142639075	-1.73890201340441	1
ENSMUSG00000030067	Foxp1	-0.718295163019126	-1.08937022988	-0.37107506686087	6.24549697876802	15.3070105593921	8.39986921974047e-06	0.00234247182285808	-1.08937022988	1
ENSMUSG00000020205	Phlda1	0.730302502398484	1.04437541599254	0.314072913594051	4.62656902119514	14.5335569610521	8.47413622564081e-06	0.00234247182285808	1.04437541599254	1
ENSMUSG00000041120	Nbl1	-2.01355450648594	-2.25092695486417	-0.237372448378228	2.5769048055805	15.0008336570736	8.52359899654273e-06	0.00234247182285808	-2.25092695486417	1
ENSMUSG00000027332	Ivd	0.0223149878609033	0.614663149287549	0.592348161426646	5.11343085671826	14.4955870940538	8.68775022059141e-06	0.00234360903509279	0.614663149287549	1
ENSMUSG00000005360	Slc1a3	1.68861481813006	1.97646714247468	0.287852324344625	4.73470001325077	15.4335620965014	8.76137362336552e-06	0.00234360903509279	1.97646714247468	1
ENSMUSG00000025091	Pnliprp2	-1.03123388030679	-2.87423352278198	-1.84299964247519	1.48071516569471	14.4383502514748	9.02036046798041e-06	0.00238113778563977	-2.87423352278198	1
ENSMUSG00000030091	Nup210	0.595412265475144	1.32256346671583	0.727151201240691	4.00223825066145	14.4897055852581	9.26449061119386e-06	0.0024138209174256	1.32256346671583	1
ENSMUSG00000070526	Peg12	-0.713824828994488	-0.929601812184464	-0.215776983189976	4.45274964986839	14.2859426377314	9.97193337168466e-06	0.00256483240131715	-0.929601812184464	1
ENSMUSG00000053137	Mapk11	-1.57202953562821	-0.862522148116385	0.709507387511829	2.60808796235729	14.1421285365872	1.09653982993046e-05	0.00276755936399154	-1.57202953562821	1
ENSMUSG00000021760	Gpx8	0.186547675929838	-0.596154674101667	-0.782702350031504	6.24637284638546	14.2086082806253	1.10360257760604e-05	0.00276755936399154	-0.782702350031504	1
ENSMUSG00000010911	Apip	-0.598052436213893	-1.07468413397428	-0.476631697760387	6.786860690593	14.6511057705706	1.30855853390526e-05	0.00315306655489629	-1.07468413397428	1
ENSMUSG00000019906	Lin7a	3.16675439768169	5.44051622717027	2.27376182948857	0.526075079045625	13.9095529334108	1.33061029900523e-05	0.00315306655489629	5.44051622717027	1
ENSMUSG00000040717	Il17rd	-0.132276575150598	-1.41595848450057	-1.28368190934997	3.63395266976713	13.8957452364356	1.33330459548889e-05	0.00315306655489629	-1.41595848450057	1
ENSMUSG00000039105	Atp6v1g1	-0.209509777137785	-0.431148058532895	-0.22163828139511	8.41178359152664	13.8446851231505	1.33592418705699e-05	0.00315306655489629	-0.431148058532895	0
ENSMUSG00000029178	Klf3	0.563642337851856	0.769991812785149	0.206349474933292	4.91038767229474	13.828610768776	1.35031094480272e-05	0.00315306655489629	0.769991812785149	1
ENSMUSG00000032303	Chrna3	-2.98075117639258	-5.49929229317963	-2.51854111678705	0.486440202431785	14.1999746870396	1.35162857003828e-05	0.00315306655489629	-5.49929229317963	1
ENSMUSG00000112545	1300014J16Rik	4.11871395491562	0.751813018998656	-3.36690093591697	-0.402709795275258	13.799959670834	1.37635349586189e-05	0.00317383952114727	4.11871395491562	1
ENSMUSG00000071856	Mcc	0.959319160214662	0.98658206747187	0.0272629072572078	4.98394905792878	13.9429606648778	1.4285160299303e-05	0.00324513518894606	0.98658206747187	1
ENSMUSG00000021200	Asb2	2.60157323627886	3.68605074365068	1.08447750737181	0.636365263282493	13.7326299116839	1.43962232985844e-05	0.00324513518894606	3.68605074365068	1
ENSMUSG00000020776	Fbf1	-0.116414427000946	0.721057777541134	0.83747220454208	3.89075668453671	13.6789392419668	1.49223090162345e-05	0.00332634848315217	0.83747220454208	1
ENSMUSG00000015837	Sqstm1	-0.169331425889759	-0.715025726725281	-0.545694300835521	5.90266985814073	13.6409567829427	1.53064797333093e-05	0.00334525901890979	-0.715025726725281	1
ENSMUSG00000001661	Hoxc6	-1.84373584035449	-1.68366937137503	0.160066468979459	4.39629161668531	14.344610227468	1.53900870088958e-05	0.00334525901890979	-1.84373584035449	1
ENSMUSG00000046318	Ccbe1	0.759625281209491	2.31835088702079	1.5587256058113	1.98584883471622	13.6361627228016	1.55073815551097e-05	0.00334525901890979	2.31835088702079	1
ENSMUSG00000038668	Lpar1	0.625169296760559	0.651376147146675	0.0262068503861157	6.14767603192439	13.5944031593177	1.5791362914579e-05	0.00337028002970515	0.651376147146675	1
ENSMUSG00000052544	St6galnac3	0.704287600898783	0.905811096725084	0.201523495826301	5.04995967310552	13.5622130296191	1.61359279019734e-05	0.00337513003031805	0.905811096725084	1
ENSMUSG00000053477	Tcf4	0.213886431839661	0.504088930887673	0.290202499048012	6.47176814594308	13.5516995434423	1.62501450932481e-05	0.00337513003031805	0.504088930887673	0
ENSMUSG00000038227	Hoxa9	-1.33767672231739	-1.60330248538083	-0.265625763063432	5.93959015323753	14.373682709474	1.63187923906316e-05	0.00337513003031805	-1.60330248538083	1
ENSMUSG00000035934	Pknox2	0.548052031697254	0.696038978734895	0.147986947037641	5.04488677510188	13.5270294501794	1.65214591673668e-05	0.00338217871240524	0.696038978734895	1
ENSMUSG00000053475	Tnfaip6	1.14636325364853	2.2255433354807	1.07918008183216	2.62242690368474	13.5901647888892	1.75245760057861e-05	0.00355129337200081	2.2255433354807	1
ENSMUSG00000032289	Thsd4	1.08899269279	1.71446927546748	0.625476582677484	3.38189353686452	13.612993920975	1.81958279075715e-05	0.003650446994817	1.71446927546748	1
ENSMUSG00000068220	Lgals1	0.582304127562109	0.935654378941901	0.353350251379792	6.02590331135515	13.5312163245326	2.10683477728679e-05	0.00414446440640765	0.935654378941901	1
ENSMUSG00000024065	Ehd3	-0.898652287911018	-1.46806862529261	-0.569416337381597	3.00061814453833	13.1662973238338	2.10714469870192e-05	0.00414446440640765	-1.46806862529261	1
ENSMUSG00000036186	Fam69b	0.9799702582778	1.45998449931796	0.480014241040159	3.251869847747	13.1229532819205	2.16995704229193e-05	0.00422657069732628	1.45998449931796	1
ENSMUSG00000030094	Xpc	0.325062547968987	0.946318744211624	0.621256196242636	3.70936446050588	13.0598346317817	2.26491624439363e-05	0.00436911054759856	0.946318744211624	1
ENSMUSG00000045817	Zfp36l2	-0.286219323837632	-0.841066927395375	-0.554847603557743	4.57967232424992	12.9843740107439	2.38412062017574e-05	0.00450219648802082	-0.841066927395375	1
ENSMUSG00000000305	Cdh4	-1.63979312962397	-1.4009951116766	0.238798017947371	2.1586140591599	12.9808703310625	2.38981080275282e-05	0.00450219648802082	-1.63979312962397	1
ENSMUSG00000025421	Hdhd2	-1.06177319038489	-1.14214896797857	-0.0803757775936792	2.11579571732751	12.9698016138101	2.40787968196686e-05	0.00450219648802082	-1.14214896797857	1
ENSMUSG00000061778	Mospd2	0.795628817932297	-0.276868085373701	-1.072496903306	3.15049968296258	12.9577158310578	2.42777059813874e-05	0.00450219648802082	-1.072496903306	1
ENSMUSG00000021509	Slc25a48	1.74049432587918	3.05094643803607	1.31045211215689	1.61118925372804	13.1112295339059	2.45648831953085e-05	0.00450219648802082	3.05094643803607	1
ENSMUSG00000027195	Hsd17b12	-0.0403167229816386	-0.443053498728564	-0.402736775746925	6.52841505063379	12.9332524477404	2.46855554621817e-05	0.00450219648802082	-0.443053498728564	0
ENSMUSG00000032383	Ppib	-0.267900074601395	-0.629561239595502	-0.361661164994107	6.8317372032619	12.8931223615079	2.53700414275389e-05	0.00458534928936292	-0.629561239595502	1
ENSMUSG00000032452	Clstn2	-1.89944626737899	-3.05887096446506	-1.15942469708607	1.02839085842303	12.8550791994256	2.60370990895162e-05	0.00466389537440959	-3.05887096446506	1
ENSMUSG00000001131	Timp1	1.12361827711041	1.06802189839912	-0.0555963787112863	3.23324545752644	12.7679894399588	2.76334717058333e-05	0.0049060416757737	1.12361827711041	1
ENSMUSG00000041313	Slc7a1	0.119456926538978	0.928960143187025	0.809503216648047	3.81662914095799	12.6936705690598	2.9075874265572e-05	0.00511684376768339	0.928960143187025	1
ENSMUSG00000087521	AI646519	3.52537258317023	5.24324605404366	1.71787347087343	1.19026863979574	12.6057072134308	3.0884439709311e-05	0.00538662219084874	5.24324605404366	1
ENSMUSG00000037995	Igsf9	-0.117101236636126	0.67216752721608	0.789268763852206	4.15972462800591	12.5934358859484	3.11458565516127e-05	0.00538662219084874	0.789268763852206	1
ENSMUSG00000030606	Hapln3	1.33059935641546	1.56806639347292	0.237467037057458	3.37632310783077	12.6919963908658	3.26419655811321e-05	0.00559712062810832	1.56806639347292	1
ENSMUSG00000022512	Cldn1	2.18859913420998	2.59439258625711	0.405793452047129	3.27636507755305	13.144586603361	3.37030295397411e-05	0.00573008625954479	2.59439258625711	1
ENSMUSG00000000794	Kcnn3	-2.74800231160123	-3.55513165539018	-0.807129343788958	0.124769327096444	12.4275257086269	3.49141427875208e-05	0.00588611371935498	-3.55513165539018	1
ENSMUSG00000075394	Hoxc4	-0.909458032080266	-1.55535379504479	-0.645895762964521	2.98352774180133	12.4151744156961	3.52596875425408e-05	0.00589483209565377	-1.55535379504479	1
ENSMUSG00000028266	Lmo4	0.477358008325174	0.813479615997466	0.336121607672292	5.10993985438833	12.3927380956611	3.57624826543506e-05	0.0059243101710677	0.813479615997466	1
ENSMUSG00000035200	Chrnb4	-3.29258976118007	-3.23626416543752	0.0563255957425516	0.656521876143776	12.5067674596064	3.60266095538959e-05	0.0059243101710677	-3.29258976118007	1
ENSMUSG00000056019	Zfp709	-0.888512706134052	-1.56442379624434	-0.675911090110292	2.1109032497863	12.334035654279	3.72427779715557e-05	0.00607450903792967	-1.56442379624434	1
ENSMUSG00000020376	Rnf130	0.521230427811262	0.418017710850848	-0.103212716960414	6.53562990463432	12.2440148626982	3.96373176586282e-05	0.00641293441022097	0.521230427811262	0
ENSMUSG00000041801	Phlda3	0.859228610957905	1.40474885652384	0.54552024556594	4.34400802654736	12.597675699228	4.09366892274405e-05	0.00654643844730868	1.40474885652384	1
ENSMUSG00000090164	BC035044	-3.1930617638925	-6.96047518770188	-3.76741342380938	0.333309949227187	12.3773720471992	4.11151053913315e-05	0.00654643844730868	-6.96047518770188	1
ENSMUSG00000100215	Gm8292	-0.686497986205833	-0.229539811825255	0.456958174380578	3.44449761658403	12.170086749742	4.17228879356173e-05	0.0065503209699551	-0.686497986205833	1
ENSMUSG00000028293	Slc35a1	0.0157138083355905	-0.387957730181076	-0.403671538516667	6.05956662243462	12.1664212918475	4.18292058918109e-05	0.0065503209699551	-0.403671538516667	0
ENSMUSG00000022901	Cd86	-5.55528244712794	-6.87044115248343	-1.31515870535549	-1.48054318206359	13.260792952371	4.21190013520191e-05	0.0065503209699551	-6.87044115248343	1
ENSMUSG00000027380	Acoxl	2.64283024990977	3.80117885314749	1.15834860323771	0.592251258652104	12.0817159802256	4.43659211562641e-05	0.0068071630903569	3.80117885314749	1
ENSMUSG00000006390	Elovl1	0.212287486032818	-0.486547100482775	-0.698834586515593	5.50981556704653	12.0790233250885	4.44491259513884e-05	0.0068071630903569	-0.698834586515593	1
ENSMUSG00000053963	Stum	-1.74000736643692	-2.73421165643125	-0.994204289994336	2.25574700734993	12.4556119633663	4.54259068252551e-05	0.00690404956612323	-2.73421165643125	1
ENSMUSG00000040760	Appl1	-0.104697908672932	-0.468590719200685	-0.363892810527753	5.196043539248	11.9399127668039	4.89753739772585e-05	0.00737970743072854	-0.468590719200685	0
ENSMUSG00000020261	Slc36a1	1.59518319029112	1.79802701538026	0.202843825089137	1.45380710280316	11.9307077630172	4.92912369513321e-05	0.00737970743072854	1.79802701538026	1
ENSMUSG00000027187	Cat	-0.0556683362601914	-0.453021660542045	-0.397353324281854	6.52472784682597	11.9174847712699	4.97486728355361e-05	0.00738711952135299	-0.453021660542045	0
ENSMUSG00000047694	Yipf6	0.618691023823539	0.156079200137889	-0.46261182368565	4.58918019387986	11.9080663701799	5.00771735073276e-05	0.00738711952135299	0.618691023823539	1
ENSMUSG00000030699	Tbx6	-2.25484989704596	-2.32376958254229	-0.0689196854963343	2.04467479969126	12.1530048917874	5.20000343095662e-05	0.00761477874685049	-2.32376958254229	1
ENSMUSG00000039461	Tcta	0.757191792366729	-0.303336069484727	-1.06052786185146	3.36275824466041	11.793099728437	5.42731478628508e-05	0.00789005719148197	-1.06052786185146	1
ENSMUSG00000067931	Zfp948	-0.18237773828711	-0.859626131962838	-0.677248393675727	4.88679455399439	11.7711661396519	5.5114199843317e-05	0.00795468400904048	-0.859626131962838	1
ENSMUSG00000043391	2510009E07Rik	0.274246514278387	1.10053548189862	0.826288967620235	4.06641747388323	11.7859067133103	5.59252006358658e-05	0.0079847676992845	1.10053548189862	1
ENSMUSG00000026185	Igfbp5	1.20243949541307	1.60711643676827	0.404676941355193	5.93420112877583	12.4273956255313	5.61186444820614e-05	0.0079847676992845	1.60711643676827	1
ENSMUSG00000073664	Nbeal1	0.176777959703842	-0.52336257657088	-0.700140536274722	4.3637707576945	11.7191828615022	5.71618927513197e-05	0.00805016980114153	-0.700140536274722	1
ENSMUSG00000035877	Zhx3	0.506168834134312	-0.481251781076491	-0.987420615210803	3.34985877460457	11.7047836024724	5.77429284872222e-05	0.00805016980114153	-0.987420615210803	1
ENSMUSG00000027102	Hoxd8	-0.828165462631749	-1.41634866098611	-0.588183198354358	4.05926693225016	11.7038183078673	5.77820980642199e-05	0.00805016980114153	-1.41634866098611	1
ENSMUSG00000047259	Mc4r	-3.83832052371056	-6.59471225346494	-2.75639172975438	-1.11698367370505	11.8184927580847	5.82515888472428e-05	0.00805745263508177	-6.59471225346494	1
ENSMUSG00000050332	Amer1	0.634100174627447	0.752861410339523	0.118761235712075	4.88421177573053	11.68290212145	5.86376275905661e-05	0.00805745263508177	0.752861410339523	1
ENSMUSG00000104279	Gm38300	-0.54853263053989	-2.81696034406105	-2.26842771352116	0.563213299897209	11.6638403277901	5.94287396165544e-05	0.00811060798766881	-2.81696034406105	1
ENSMUSG00000072946	Ptgr2	0.246023921251177	-0.527558905370701	-0.773582826621878	3.93352098944668	11.6461282739857	6.0173748105705e-05	0.00815679550335577	-0.773582826621878	1
ENSMUSG00000104324	Gm37320	4.61392387660999	-0.0642016819809319	-4.67812555859092	-0.532713653073037	11.6031841178366	6.20205271873994e-05	0.00835071017740676	-4.67812555859092	1
ENSMUSG00000024246	Thumpd2	-0.0968835829228432	-0.718829239187753	-0.62194565626491	3.9112325641078	11.5786100521163	6.31036407933713e-05	0.0084399016106441	-0.718829239187753	1
ENSMUSG00000043557	Mdga1	-2.27378759079717	-2.61706598594439	-0.343278395147222	0.771070698366196	11.5202296011065	6.57561048792938e-05	0.00873641706018802	-2.61706598594439	1
ENSMUSG00000066800	Rnasel	1.23430900099925	4.35703498681156	3.12272598581231	-0.0691361974630064	11.4932015989333	6.70229689562693e-05	0.00880914855909158	4.35703498681156	1
ENSMUSG00000029084	Cd38	0.305001867583318	-2.14528073779582	-2.45028260537914	2.0225519026677	11.4898520254012	6.71817231353311e-05	0.00880914855909158	-2.45028260537914	1
