genes	logFC.stage21.IIvsI	logFC.stage21.IIIvsI	logFC.stage21.IIIvsII	logCPM	F	PValue	FDR	maxFC	DE
ENSMUSG00000021737	Psmd6	-0.28616411688173	-0.562851890051714	-0.276687773169983	8.46137217943477	26.7329988440698	7.55692882717582e-09	8.24992215784566e-06	-0.562851890051714	0
ENSMUSG00000001962	Fam50a	-0.290131026152486	-0.624226805272056	-0.334095779119571	6.28059902999658	26.6674286932985	7.81320511409967e-09	8.24992215784566e-06	-0.624226805272056	1
ENSMUSG00000006728	Cdk4	-0.102227334545058	-0.460794449465981	-0.358567114920922	10.7439423019591	26.0449453224912	1.07450436136159e-08	1.07783532488181e-05	-0.460794449465981	0
ENSMUSG00000057236	Rbbp4	-0.174684467819134	-0.689412179455407	-0.514727711636273	7.01027614832172	25.6959479672434	1.28675096979344e-08	1.22927609314266e-05	-0.689412179455407	1
ENSMUSG00000010911	Apip	-0.78424837955018	-1.47100868099854	-0.686760301448357	6.786860690593	27.3680031551654	1.82963824151549e-08	1.66846374551289e-05	-1.47100868099854	1
ENSMUSG00000030007	Cct7	-0.272411130549406	-0.470310137664417	-0.197899007115011	9.81585756705508	24.4100312037942	2.52602260272238e-08	2.20335067199202e-05	-0.470310137664417	0
ENSMUSG00000019179	Mdh2	-0.247468738799646	-0.540725012212832	-0.293256273413186	9.56240613320265	23.8487470680353	3.40862051390787e-08	2.84932269791748e-05	-0.540725012212832	0
ENSMUSG00000029131	Dnajb6	-0.303737458381924	-0.608509853586869	-0.304772395204945	7.58874835191845	23.6167489755471	3.86176191076062e-08	3.02014134002791e-05	-0.608509853586869	1
ENSMUSG00000027671	Actl6a	-0.217178019924202	-0.637027116658267	-0.419849096734065	7.61710583827404	23.5918131928041	3.91405018645826e-08	3.02014134002791e-05	-0.637027116658267	1
ENSMUSG00000028455	Stoml2	-0.151249220805959	-0.482702946838341	-0.331453726032382	8.22481562980247	23.1966359455021	4.8481181998503e-08	3.6023313824221e-05	-0.482702946838341	0
ENSMUSG00000032383	Ppib	-0.532954350409086	-0.824199742460564	-0.291245392051478	6.8317372032619	23.0954461765369	5.12258912012197e-08	3.67033510456739e-05	-0.824199742460564	1
ENSMUSG00000028902	Sf3a3	-0.279280438244061	-0.536135900562355	-0.256855462318294	8.3500903936639	23.0130767792976	5.35787866608286e-08	3.70654351030877e-05	-0.536135900562355	0
ENSMUSG00000011752	Pgam1	-0.112736095894282	-0.564826439112549	-0.452090343218267	9.0784665706865	22.8943862681224	5.71678893328864e-08	3.82300731932122e-05	-0.564826439112549	0
ENSMUSG00000062270	Morf4l1	-0.145781582134589	-0.440996520404555	-0.295214938269966	8.03104533648242	22.8245198949168	5.93962291430162e-08	3.843894029249e-05	-0.440996520404555	0
ENSMUSG00000025026	Add3	-0.615974637277403	-1.07158512873395	-0.455610491456543	6.28978220163093	23.1869288073044	6.80744855682551e-08	4.10908537190155e-05	-1.07158512873395	1
ENSMUSG00000020720	Psmd12	-0.284149322581828	-0.511048545727388	-0.22689922314556	8.53250172902547	22.5595584121457	6.86985976083383e-08	4.10908537190155e-05	-0.511048545727388	0
ENSMUSG00000035960	Apex1	-0.502117408242174	-0.794996849228294	-0.29287944098612	6.27166820829077	22.5348816128023	6.96385717499016e-08	4.10908537190155e-05	-0.794996849228294	1
ENSMUSG00000027018	Hat1	-0.371422701941372	-0.622076794533825	-0.250654092592453	8.26860715969736	22.0340723652156	9.18883610596141e-08	5.14892119357502e-05	-0.622076794533825	1
ENSMUSG00000022033	Pbk	-0.422999207225223	-0.722661945810833	-0.29966273858561	7.27644461198574	22.0242074607265	9.23941595896226e-08	5.14892119357502e-05	-0.722661945810833	1
ENSMUSG00000045038	Prkce	1.52684034113674	1.6576308939499	0.130790552813165	3.16460152371895	21.6191699067	1.15861601016881e-07	6.18800811751684e-05	1.6576308939499	1
ENSMUSG00000026526	Fh1	-0.400996328517235	-0.470749347078635	-0.0697530185613992	7.22029753968736	21.5985702742582	1.17208806931333e-07	6.18800811751684e-05	-0.470749347078635	0
ENSMUSG00000030603	Psmc4	-0.287370176494593	-0.558230293827443	-0.27086011733285	9.33921921737995	21.3493229886537	1.34857767496371e-07	6.9372218756723e-05	-0.558230293827443	0
ENSMUSG00000006304	Arpc2	-0.108600255415961	-0.410731623680247	-0.302131368264286	8.48704830771992	21.1435574012786	1.51495184097923e-07	7.48840097537884e-05	-0.410731623680247	0
ENSMUSG00000028187	Rpf1	-0.28210407630181	-0.546256350746052	-0.264152274444242	7.38175165807881	21.1256788171912	1.53037802806566e-07	7.48840097537884e-05	-0.546256350746052	0
ENSMUSG00000004032	Gstm5	-0.357976907698062	-0.662680680356235	-0.304703772658173	8.80822233090853	21.0235141678725	1.62170661647888e-07	7.74635193804747e-05	-0.662680680356235	1
ENSMUSG00000028410	Dnaja1	-0.333584122255593	-0.568639133576667	-0.235055011321074	9.30045058435161	20.9744325031877	1.66757319866735e-07	7.78019849108475e-05	-0.568639133576667	0
ENSMUSG00000059195	Gm12715	-0.533105704066023	-1.06665149230624	-0.533545788240215	4.18107658153276	20.9052201254357	1.73454783314296e-07	7.79684588122978e-05	-1.06665149230624	1
ENSMUSG00000003464	Pex19	-0.23619954658242	-0.596063660813546	-0.359864114231126	7.11585498236773	20.8611905278503	1.7785990242365e-07	7.79684588122978e-05	-0.596063660813546	1
ENSMUSG00000028932	Psmc2	-0.335939039939011	-0.527786831265681	-0.19184779132667	8.85659990585013	20.8522029537103	1.78773258167964e-07	7.79684588122978e-05	-0.527786831265681	0
ENSMUSG00000028409	Smu1	-0.321279521700024	-0.517107763463315	-0.195828241763291	8.08046743698685	20.7852671159278	1.85730299918485e-07	7.81605556607776e-05	-0.517107763463315	0
ENSMUSG00000032324	Tspan3	-0.197028543312544	-0.478647277480699	-0.281618734168156	8.90798746302287	20.7732790890574	1.87005616175721e-07	7.81605556607776e-05	-0.478647277480699	0
ENSMUSG00000042961	Egflam	1.28853150677815	1.8887815286392	0.600250021861055	3.20810438247291	20.7319075666153	1.91476951350734e-07	7.83961346530292e-05	1.8887815286392	1
ENSMUSG00000014769	Psmb1	-0.321548439472606	-0.593048893399052	-0.271500453926446	9.44296758499233	20.5852992513354	2.0823429063045e-07	8.35519267725617e-05	-0.593048893399052	1
ENSMUSG00000035297	Cops4	-0.318194139246979	-0.522728030175338	-0.204533890928359	8.64192134185959	20.5276653462313	2.15231593546361e-07	8.46662005828842e-05	-0.522728030175338	0
ENSMUSG00000030079	Ruvbl1	-0.186653506745636	-0.458029901698184	-0.271376394952548	8.28621478810366	20.4666575106682	2.22904481579095e-07	8.59982636430732e-05	-0.458029901698184	0
ENSMUSG00000025091	Pnliprp2	-1.82214606521346	-3.77091616331773	-1.94877009810428	1.48071516569471	20.4267674531911	2.28074185297017e-07	8.63325340646933e-05	-3.77091616331773	1
ENSMUSG00000031754	Nudt21	-0.180700639060711	-0.463404282103432	-0.282703643042721	7.9723651901855	20.298864159936	2.45504295736538e-07	9.06251252556606e-05	-0.463404282103432	0
ENSMUSG00000001018	Snapin	-0.443648293589733	-0.66756119547605	-0.223912901886316	5.65893020845836	20.2781888700852	2.48448902854219e-07	9.06251252556606e-05	-0.66756119547605	1
ENSMUSG00000039607	Rbms3	0.685149305378958	1.19432536039577	0.509176055016807	4.69707124776098	20.2213048050394	2.56740778619474e-07	9.19773839404264e-05	1.19432536039577	1
ENSMUSG00000054717	Hmgb2	-0.153386949044151	-0.45699513937969	-0.303608190335539	10.5359462246424	20.0795515771525	2.78675389480083e-07	9.80839590131477e-05	-0.45699513937969	0
ENSMUSG00000051316	Taf7	-0.223647850700078	-0.58161815590482	-0.357970305204742	6.11934240408013	19.8146011838024	3.25034889058542e-07	0.000112428447315388	-0.58161815590482	0
ENSMUSG00000021012	Zc3h14	-0.266525805536674	-0.50167624656812	-0.235150441031446	7.30034902113441	19.7749504635651	3.32631679279898e-07	0.000113106046605311	-0.50167624656812	0
ENSMUSG00000025393	Atp5b	-0.242113445643824	-0.455260081156816	-0.213146635512992	10.9844983796692	19.6157163029373	3.65041766050051e-07	0.000122057798508269	-0.455260081156816	0
ENSMUSG00000070697	Utp3	-0.212714971270719	-0.441142995490918	-0.228428024220199	7.22087257446155	19.4325012805875	4.06416487877994e-07	0.000133125071761604	-0.441142995490918	0
ENSMUSG00000030689	Ino80e	-0.518929620228498	-0.744117098770036	-0.225187478541538	4.48898757710676	19.400635665069	4.14094761373221e-07	0.000133125071761604	-0.744117098770036	1
ENSMUSG00000061613	U2af1	-0.183502217550021	-0.536974645925913	-0.353472428375892	8.14927394185296	19.384467143577	4.18048027164841e-07	0.000133125071761604	-0.536974645925913	0
ENSMUSG00000004642	Slbp	-0.270161349174471	-0.47904941685251	-0.208888067678039	8.51409032083668	19.3339650684495	4.30649736608596e-07	0.000134995234622526	-0.47904941685251	0
ENSMUSG00000028622	Mrpl37	-0.206690475522642	-0.607463968491097	-0.400773492968455	7.05651501381967	19.2709812642173	4.4691961751679e-07	0.000137940021024951	-0.607463968491097	1
ENSMUSG00000025613	Cct8	-0.348208753691529	-0.50724573825457	-0.159036984563041	10.2064203131953	19.175958644868	4.72680932686735e-07	0.000143505222014864	-0.50724573825457	0
ENSMUSG00000007739	Cct4	-0.281724441383561	-0.433767215560845	-0.152042774177285	9.5504678123009	19.1445468558074	4.81531413221021e-07	0.000143505222014864	-0.433767215560845	0
ENSMUSG00000031812	Map1lc3b	-0.237286379188129	-0.480185611161867	-0.242899231973738	8.25101699365276	19.1274871388855	4.86409884209489e-07	0.000143505222014864	-0.480185611161867	0
ENSMUSG00000032316	Clk3	-0.520459685897561	-0.667103672926775	-0.146643987029214	5.43755127977445	19.0300960940379	5.15258245451796e-07	0.000149813201742811	-0.667103672926775	1
ENSMUSG00000005656	Snx6	-0.400195908936005	-0.56039269957129	-0.160196790635285	8.4629913064699	18.9631085136691	5.36125316172058e-07	0.000153653515614912	-0.56039269957129	0
ENSMUSG00000020733	Slc9a3r1	-0.764277274035086	-1.55785578584058	-0.793578511805495	7.30583691099401	20.4978141054763	5.78589199359822e-07	0.000161233759826686	-1.55785578584058	1
ENSMUSG00000015217	Hmgb3	-0.146060629907256	-0.454192239097486	-0.30813160919023	9.05844856860796	18.8345894300418	5.78647727421064e-07	0.000161233759826686	-0.454192239097486	0
ENSMUSG00000053253	Ndfip2	-0.490859456454241	-0.787765619462263	-0.296906163008022	5.32745168851646	18.7619409965361	6.04216362071937e-07	0.000166051899395715	-0.787765619462263	1
ENSMUSG00000026356	Dars	-0.303019447512318	-0.627012980118525	-0.323993532606208	8.22250763665067	18.6524360027578	6.44990116754121e-07	0.000172538087820901	-0.627012980118525	1
ENSMUSG00000025858	Get4	-0.140995704661759	-0.514571509452464	-0.373575804790706	7.62661030972369	18.6489824476514	6.46321470682405e-07	0.000172538087820901	-0.514571509452464	0
ENSMUSG00000020708	Psmc5	-0.263893329180851	-0.536415834128312	-0.272522504947462	9.2697125488243	18.6301837539205	6.53618516318835e-07	0.000172538087820901	-0.536415834128312	0
ENSMUSG00000028745	Capzb	-0.164333819753509	-0.453266323881802	-0.288932504128294	8.84000028643912	18.6003861146122	6.6536037857164e-07	0.000173356622271484	-0.453266323881802	0
ENSMUSG00000027187	Cat	-0.189091197686294	-0.602431054648629	-0.413339856962335	6.52472784682597	18.5443706363426	6.88028837386013e-07	0.000176789426906279	-0.602431054648629	1
ENSMUSG00000024583	Txnl1	-0.26215949644441	-0.453237081270607	-0.191077584826197	8.00461067577266	18.5247423533797	6.9616013984628e-07	0.000176789426906279	-0.453237081270607	0
ENSMUSG00000021493	Pdlim7	-0.237288895496654	-0.680591301600925	-0.443302406104271	7.27386907308492	18.4951033547167	7.08627716856515e-07	0.000177706115694693	-0.680591301600925	1
ENSMUSG00000018965	Ywhah	-0.191373278569631	-0.486003015243016	-0.294629736673385	8.6592512457463	18.3344460649279	7.8035247576297e-07	0.000192211777900272	-0.486003015243016	0
ENSMUSG00000039682	Lap3	-0.216371865246411	-0.559734511485688	-0.343362646239277	7.67743436431951	18.3232297527201	7.85632827625477e-07	0.000192211777900272	-0.559734511485688	0
ENSMUSG00000028617	Lrrc42	-0.10100395109584	-0.600764256232558	-0.499760305136718	6.41855137941537	18.299923793635	7.96723400772823e-07	0.000192576685136197	-0.600764256232558	1
ENSMUSG00000026750	Psmb7	-0.382508383388226	-0.58492489506363	-0.202416511675404	7.22544909375958	18.2272355571215	8.32367191738739e-07	0.000198797030960269	-0.58492489506363	0
ENSMUSG00000027111	Itga6	1.11993349245041	1.62642135129208	0.506487858841663	5.04844615519563	19.1539304509886	9.39365949577458e-07	0.000221712466828505	1.62642135129208	1
ENSMUSG00000035198	Tubg1	-0.183487211717063	-0.499634308881847	-0.316147097164784	7.33573647454152	17.8869778361684	1.02256754454185e-06	0.000238543605565099	-0.499634308881847	0
ENSMUSG00000000567	Sox9	1.4912558174395	2.30047157593155	0.809215758492051	3.88385934585968	18.8086501769542	1.11784944287776e-06	0.000255144541565471	2.30047157593155	1
ENSMUSG00000072694	1500011B03Rik	-0.224677505075987	-0.585126834458114	-0.360449329382127	6.56463169206628	17.7385309182038	1.11916656653182e-06	0.000255144541565471	-0.585126834458114	1
ENSMUSG00000004018	Fancl	-0.348442222847864	-0.658380130591181	-0.309937907743318	5.52086873463341	17.6389761069774	1.18920753681433e-06	0.000268066085433361	-0.658380130591181	1
ENSMUSG00000025609	Mkln1	-0.405419805211746	-0.466947200584158	-0.0615273953724119	6.86388107955311	17.5569969078426	1.25028773242709e-06	0.000274308273211472	-0.466947200584158	0
ENSMUSG00000022204	Ngdn	-0.256759183651241	-0.539480138051925	-0.282720954400685	6.79186660079844	17.5569575360231	1.25031783558162e-06	0.000274308273211472	-0.539480138051925	0
ENSMUSG00000071708	Sms	-0.208899342020871	-0.487586533838433	-0.278687191817562	8.0215550090314	17.5470479426897	1.25791850939365e-06	0.000274308273211472	-0.487586533838433	0
ENSMUSG00000001847	Rac1	-0.111511059418262	-0.432149302596975	-0.320638243178713	8.24906521624385	17.45462204139	1.33115777417092e-06	0.000285154288244065	-0.432149302596975	0
ENSMUSG00000076432	Ywhaq	-0.148682048204107	-0.42827383213317	-0.279591783929063	9.4452994183999	17.432355231626	1.34945387038427e-06	0.000285154288244065	-0.42827383213317	0
ENSMUSG00000026078	Pdcl3	-0.209609282954647	-0.539379935405	-0.329770652450353	6.7436612697337	17.4145102579976	1.36430465190925e-06	0.000285154288244065	-0.539379935405	0
ENSMUSG00000040331	Nsmce4a	-0.114644764840366	-0.443671305019579	-0.329026540179213	8.40272253260318	17.4040581206774	1.37308158146398e-06	0.000285154288244065	-0.443671305019579	0
ENSMUSG00000029034	Ints11	-0.267597163890709	-0.634972960138382	-0.367375796247672	5.90052395240505	17.3944335887833	1.3812152937991e-06	0.000285154288244065	-0.634972960138382	1
ENSMUSG00000068566	Myadm	-0.715756254134236	-1.23818280766268	-0.522426553528448	4.56990843966703	17.5093104754013	1.39737893820331e-06	0.000285154288244065	-1.23818280766268	1
ENSMUSG00000008958	Vps72	-0.155716274219264	-0.517050527812128	-0.361334253592864	7.69623039296083	17.3641311387278	1.40715155698148e-06	0.000285154288244065	-0.517050527812128	0
ENSMUSG00000021546	Hnrnpk	-0.207537008769889	-0.452637851041521	-0.245100842271632	10.4858415212125	17.1798561924045	1.57612724429581e-06	0.000316202647750625	-0.452637851041521	0
ENSMUSG00000037712	Fermt2	-0.122694299246385	-0.546367925682264	-0.423673626435879	6.66075847437928	17.0996820393285	1.6560839209331e-06	0.000328954016057029	-0.546367925682264	0
ENSMUSG00000003131	Pafah1b2	-0.227044875676759	-0.419202380258383	-0.192157504581624	7.999628729494	17.016384018187	1.74361905399417e-06	0.000342945935894423	-0.419202380258383	0
ENSMUSG00000039168	Dap	-0.381375830098793	-0.682982632269121	-0.301606802170328	5.70555925084417	16.9816722425239	1.78149906864241e-06	0.000346994507913632	-0.682982632269121	1
ENSMUSG00000029163	Emilin1	0.583360369625519	0.841778518308891	0.258418148683372	4.9612029579769	16.9543368158262	1.81192912402096e-06	0.000349528096981813	0.841778518308891	1
ENSMUSG00000025337	Sbds	-0.309772798265378	-0.430730326287724	-0.120957528022346	6.97147009533011	16.8848858038799	1.89168955507806e-06	0.000359995913411669	-0.430730326287724	0
ENSMUSG00000035585	Tsen34	-0.0485126321806022	-0.486470410318719	-0.437957778138117	7.67011400815872	16.8760608675472	1.90208188723143e-06	0.000359995913411669	-0.486470410318719	0
ENSMUSG00000019927	Ube2d1	-0.16226661624106	-0.469449833113271	-0.307183216872211	6.78433212806429	16.7020382276384	2.11955706215287e-06	0.000394787328345165	-0.469449833113271	0
ENSMUSG00000092035	Peg10	0.844801451665359	1.48505588161897	0.640254429953611	4.95041575477927	17.513834927977	2.12526325696729e-06	0.000394787328345165	1.48505588161897	1
ENSMUSG00000024712	Rfk	-0.117478199513797	-0.595679143340296	-0.478200943826499	5.64805405151573	16.672307886784	2.1592147889554e-06	0.000397414377027736	-0.595679143340296	1
ENSMUSG00000053963	Stum	-1.53271915220306	-3.45630669994797	-1.92358754774491	2.25574700734993	17.3663378542541	2.2351098372447e-06	0.000404458530079441	-3.45630669994797	1
ENSMUSG00000037138	Aff3	0.721465173169181	1.22148835317596	0.500023180006781	4.07848380612955	16.6150252711779	2.23780763826228e-06	0.000404458530079441	1.22148835317596	1
ENSMUSG00000068882	Ssb	-0.26568404823753	-0.501002783225816	-0.235318734988287	9.07355026041328	16.5543153040828	2.32434517172087e-06	0.0004163483288845	-0.501002783225816	0
ENSMUSG00000060743	H3f3a	-0.278063014696806	-0.561200177293057	-0.283137162596251	8.36890520695971	16.5262344613736	2.365538222785e-06	0.000417496391574448	-0.561200177293057	0
ENSMUSG00000022091	Sorbs3	-0.62928954960539	0.729895882476373	1.35918543208176	3.10865873160131	16.5216229279173	2.37237506925965e-06	0.000417496391574448	1.35918543208176	1
ENSMUSG00000019373	Cops3	-0.382820450060634	-0.597700507918897	-0.214880057858263	7.10225121899324	16.5073242195517	2.39370413433989e-06	0.000417586889940234	-0.597700507918897	1
ENSMUSG00000021771	Vdac2	-0.187182215369389	-0.434470248491931	-0.247288033122542	8.96776626130678	16.4589090920124	2.46741117289323e-06	0.000424144255045036	-0.434470248491931	0
ENSMUSG00000070713	Gm10282	-0.161093746199115	-0.521855149237666	-0.360761403038551	7.50343974472484	16.447290243499	2.4854470738591e-06	0.000424144255045036	-0.521855149237666	0
ENSMUSG00000030091	Nup210	0.859843205286907	1.48970458381004	0.62986137852313	4.00223825066145	16.5592067340562	2.49471748057593e-06	0.000424144255045036	1.48970458381004	1
ENSMUSG00000021178	Psmc1	-0.13604323601004	-0.439462223695937	-0.303418987685897	9.11034133104491	16.4169288041406	2.53322481713636e-06	0.000427071901524282	-0.439462223695937	0
ENSMUSG00000039615	Stub1	-0.200255841335334	-0.482329583689652	-0.282073742354318	7.22252212011831	16.3763157451185	2.59862723183439e-06	0.000432553546957936	-0.482329583689652	0
ENSMUSG00000066551	Hmgb1	-0.196997026046468	-0.41092928349393	-0.213932257447462	11.2277173004235	16.3700565299593	2.60886148848122e-06	0.000432553546957936	-0.41092928349393	0
ENSMUSG00000003436	Dll3	-0.788305543684283	-1.50128998562999	-0.712984441945711	4.72540760032854	17.070539635472	2.63603832239441e-06	0.000433477055933416	-1.50128998562999	1
ENSMUSG00000006095	Tbcb	-0.251827023499677	-0.605487366276558	-0.353660342776882	7.77816641978187	16.2525927384438	2.80886779265332e-06	0.000458142322408219	-0.605487366276558	1
ENSMUSG00000028249	Sdcbp	-0.344889284778552	-0.49312204739013	-0.148232762611578	7.55200400677873	16.2235320382766	2.8607588500008e-06	0.000462843097167065	-0.49312204739013	0
ENSMUSG00000027167	Elp4	-0.508596454055266	-0.538005965059001	-0.0294095110037356	5.57018156667213	16.1915654529328	2.91898748229534e-06	0.000468485814958473	-0.538005965059001	0
ENSMUSG00000042487	Leo1	-0.437393697286927	-0.488622855674688	-0.0512291583877612	6.21579229378961	16.1107374868261	3.07176310700797e-06	0.000489092948038047	-0.488622855674688	0
ENSMUSG00000060373	Hnrnpc	-0.22332921576511	-0.388913920353061	-0.165584704587952	10.3359895549042	16.0652641438603	3.16133316851061e-06	0.0004915234802819	-0.388913920353061	0
ENSMUSG00000021115	Vrk1	-0.22213755805036	-0.399530093324466	-0.177392535274106	7.19157290027719	16.0531642117754	3.18561962254178e-06	0.0004915234802819	-0.399530093324466	0
ENSMUSG00000039128	Cdc123	-0.13050204964956	-0.413455132026625	-0.282953082377065	8.12849404914329	16.052641322894	3.18667348978672e-06	0.0004915234802819	-0.413455132026625	0
ENSMUSG00000015804	Med28	-0.134573441303833	-0.460956538032604	-0.326383096728771	8.39015892233822	16.0523107092908	3.18734001824647e-06	0.0004915234802819	-0.460956538032604	0
ENSMUSG00000015671	Psma2	-0.262872180605395	-0.543482425112078	-0.280610244506683	9.19053498080446	16.0413450314864	3.20952925515546e-06	0.0004915234802819	-0.543482425112078	0
ENSMUSG00000066979	Bub3	-0.253230329836092	-0.445250627972295	-0.192020298136203	9.0569682257831	15.9602448214082	3.3786876549553e-06	0.000512877051231486	-0.445250627972295	0
ENSMUSG00000026418	Tnni1	-0.929986477348843	-1.28131715979018	-0.351330682441332	4.82337022670398	16.4618874911083	3.40009210516337e-06	0.000512877051231486	-1.28131715979018	1
ENSMUSG00000028447	Dctn3	-0.177147535892658	-0.399290059928543	-0.222142524035885	7.08769055806695	15.9315006117248	3.4408372732597e-06	0.000515149831165195	-0.399290059928543	0
ENSMUSG00000040112	Mrps35	-0.286292046010003	-0.457964785535805	-0.171672739525803	6.69431447248597	15.9192748980012	3.46762919449922e-06	0.000515315384444766	-0.457964785535805	0
ENSMUSG00000043556	Fbxl7	0.695474998652101	1.08502318234613	0.389548183694032	5.215145893837	16.1173437325515	3.60642601753457e-06	0.000529061621460088	1.08502318234613	1
ENSMUSG00000003438	Timm50	-0.197271860582205	-0.517501538816545	-0.32022967823434	7.84563480727896	15.8546561265731	3.61287220317177e-06	0.000529061621460088	-0.517501538816545	0
ENSMUSG00000048416	Mlf1	-0.130256985505371	-0.787698894017023	-0.657441908511652	4.41741502090894	15.7938911574893	3.75520763479513e-06	0.000541352783985772	-0.787698894017023	1
ENSMUSG00000041028	Ghitm	-0.166355536540405	-0.377481345691264	-0.211125809150859	7.60634272462314	15.7858669321242	3.77443322342995e-06	0.000541352783985772	-0.377481345691264	0
ENSMUSG00000037149	Ddx1	-0.252783937837595	-0.502539010385458	-0.249755072547864	8.61824145048166	15.7844833775848	3.77775843674649e-06	0.000541352783985772	-0.502539010385458	0
ENSMUSG00000044285	Gm1821	-0.167737003587052	-0.537236957827046	-0.369499954239994	7.77575763547188	15.7536949287516	3.85254557759673e-06	0.000548154392749969	-0.537236957827046	0
ENSMUSG00000015733	Capza2	-0.318405753555185	-0.549468167245632	-0.231062413690447	8.43102565607203	15.7089284857455	3.96403386120012e-06	0.000560045403685893	-0.549468167245632	0
ENSMUSG00000019777	Hdac2	-0.170476286993518	-0.393110905699798	-0.22263461870628	8.63378427462279	15.6848009148575	4.02550355902941e-06	0.000564752813994742	-0.393110905699798	0
ENSMUSG00000003868	Ruvbl2	-0.137942484291499	-0.414762572397839	-0.276820088106339	8.60918114611368	15.6436138874364	4.13272788160884e-06	0.000566774404285403	-0.414762572397839	0
ENSMUSG00000015120	Ube2i	-0.0687555340452222	-0.356245667130779	-0.287490133085557	9.28449396608532	15.6342663561546	4.15747222668135e-06	0.000566774404285403	-0.356245667130779	0
ENSMUSG00000026150	Mff	-0.152210403868439	-0.376261750497243	-0.224051346628803	7.35123253710685	15.629408413034	4.17039251889927e-06	0.000566774404285403	-0.376261750497243	0
ENSMUSG00000022881	Rfc4	-0.331479041919791	-0.570449515262016	-0.238970473342224	7.85508334611225	15.6286101279373	4.17251963240526e-06	0.000566774404285403	-0.570449515262016	0
ENSMUSG00000022565	Plec	-0.467621858002816	0.868143357375326	1.33576521537814	3.73044008338998	15.6253684537893	4.18116896791146e-06	0.000566774404285403	1.33576521537814	1
ENSMUSG00000028851	Nudc	-0.105276243039294	-0.393067339666937	-0.287791096627642	9.74373909615139	15.6070598811116	4.23036934196735e-06	0.000567662692491071	-0.393067339666937	0
ENSMUSG00000052833	Sae1	-0.12260615944418	-0.449063375631182	-0.326457216187001	8.7721881716808	15.601911306668	4.24431282392885e-06	0.000567662692491071	-0.449063375631182	0
