genes	logFC.stage27.IIvsI	logFC.stage27.IIIvsI	logFC.stage27.IIIvsII	logCPM	F	PValue	FDR	maxFC	DE
ENSMUSG00000084416	Rpl10a-ps1	-0.0361692466054544	0.506691462459306	0.54286070906476	5.19587924963632	18.2931530047885	7.99975724531672e-07	0.000334356520532383	0.54286070906476	0
ENSMUSG00000068262	Gm5879	-0.222947468525895	0.896354810027478	1.11930227855337	2.79248575776073	18.0638781847763	9.18632337113362e-07	0.000376114325452414	1.11930227855337	1
ENSMUSG00000025037	Maoa	0.105867653996601	-0.656245265660236	-0.762112919656837	6.02377699713382	17.396631162242	1.37935373198581e-06	0.000553451891421987	-0.762112919656837	1
ENSMUSG00000013415	Igf2bp1	-0.246231326821773	0.291322675947595	0.537554002769368	7.00413974653007	17.2021111063705	1.55464973475431e-06	0.00061155652899296	0.537554002769368	0
ENSMUSG00000028496	Mllt3	-0.4708474660163	-0.661151129164104	-0.190303663147805	6.95358234367654	17.0793224608394	1.67704978354002e-06	0.000637651554895603	-0.661151129164104	1
ENSMUSG00000027882	Stxbp3	-0.0409504898354336	-1.30581985439488	-1.26486936455945	4.08355632527025	17.0720987952394	1.68455450151864e-06	0.000637651554895603	-1.30581985439488	1
ENSMUSG00000060510	Zfp266	0.189796859066411	-0.506047268002054	-0.695844127068465	6.44320183510981	16.9235876717189	1.84680392689033e-06	0.00068612185891248	-0.695844127068465	1
ENSMUSG00000034460	Six4	0.471807313091507	-0.588846487610122	-1.06065380070163	5.18916106163438	16.8610702508358	1.91987079224357e-06	0.000700299051527099	-1.06065380070163	1
ENSMUSG00000081434	Gm14165	0.099808931485884	0.98331484362956	0.883505912143676	3.80051622842755	16.8041899733161	1.98895215419068e-06	0.00071254210923881	0.98331484362956	1
ENSMUSG00000081051	Gm15427	-0.0385943609523834	0.410212408361392	0.448806769313776	5.96612111801162	16.6509342085581	2.18819993977279e-06	0.000770169599854767	0.448806769313776	0
ENSMUSG00000028618	Tmem59	0.0835934825968257	-0.389769745754114	-0.47336322835094	7.42395324091566	16.5825763236522	2.28363776039257e-06	0.000781808874506336	-0.47336322835094	0
ENSMUSG00000019877	Serinc1	0.2796282524558	-0.417869475498372	-0.697497727954172	6.81852616554862	16.5602804610234	2.31569074449192e-06	0.000781808874506336	-0.697497727954172	1
ENSMUSG00000025289	Prdx4	0.0306283799667323	-0.5787501178418	-0.609378497808532	8.40981788430697	16.5448283196634	2.33817827087928e-06	0.000781808874506336	-0.609378497808532	1
ENSMUSG00000059182	Skap2	-0.210783276044263	-0.70102536073579	-0.490242084691527	6.93246537116459	16.5108355909404	2.38844796092965e-06	0.000785525294953616	-0.70102536073579	1
ENSMUSG00000081382	Rpl18-ps1	-0.0880181382623183	0.602850908700052	0.690869046962371	4.47724044819843	16.4349470905572	2.5047570196791e-06	0.000810490892400033	0.690869046962371	1
ENSMUSG00000048922	Cdca2	0.251699611253304	-0.346723159975751	-0.598422771229055	6.7762293427142	16.322712078126	2.68763846058242e-06	0.000855863536447692	-0.598422771229055	1
ENSMUSG00000022367	Has2	0.442722382925002	-0.971030784571865	-1.41375316749687	5.06483624747107	16.4488346988363	2.86195035320398e-06	0.000897131999780911	-1.41375316749687	1
ENSMUSG00000052446	Zfp961	0.0983407712962843	-0.653674639158707	-0.752015410454992	4.88634217041468	16.0795732990475	3.13285986222289e-06	0.000966945147014087	-0.752015410454992	1
ENSMUSG00000039830	Olig2	-2.08279421721826	4.54227409604671	6.62506831326497	0.104714243331041	16.0297367753325	3.23435390641394e-06	0.000983145576825401	6.62506831326497	1
ENSMUSG00000025571	Tnrc6c	-0.198941630567434	0.568187022120023	0.767128652687458	4.70442374011525	15.9107247189284	3.48649478076847e-06	0.00103129805498862	0.767128652687458	1
ENSMUSG00000032883	Acsl3	0.0800165819390666	-0.592044124100636	-0.672060706039702	5.86805327482224	15.9066255502412	3.49557709795764e-06	0.00103129805498862	-0.672060706039702	1
ENSMUSG00000084111	Gm15710	0.078929850191181	0.609239449140456	0.530309598949275	4.72278011238542	15.8633925731685	3.59287244026345e-06	0.00104464067966037	0.609239449140456	1
ENSMUSG00000036977	Anapc10	0.119991031778167	-0.597534563017204	-0.717525594795371	6.15430016223263	15.8094922558537	3.71811816532922e-06	0.00106561266618335	-0.717525594795371	1
ENSMUSG00000031708	Tecr	0.166119562363775	-0.425861498103404	-0.591981060467179	9.32194836593571	15.6659215548716	4.0742907682961e-06	0.0011404508005787	-0.591981060467179	1
ENSMUSG00000098973	Mir6236	-0.474572785501322	1.1300780114618	1.60465079696312	3.22937279333666	15.6436547208702	4.13262012466854e-06	0.0011404508005787	1.60465079696312	1
ENSMUSG00000022816	Fstl1	0.441176347429629	-0.307424255189983	-0.748600602619612	8.67083776985812	15.7335755570512	4.14978110070007e-06	0.0011404508005787	-0.748600602619612	1
ENSMUSG00000063696	Gm8730	-0.0968904594092678	0.449791304911	0.546681764320268	6.13050944140548	15.6131918621273	4.21382448524346e-06	0.00114240198409398	0.546681764320268	0
ENSMUSG00000091845	Rpl36-ps12	0.139207287970253	0.720563084346328	0.581355796376075	4.5690759633474	15.5885760514424	4.28064950180018e-06	0.0011450452040682	0.720563084346328	1
ENSMUSG00000076258	Gm23935	-0.394491998886158	0.911505482670448	1.30599748155661	13.005675744342	16.6591272711396	4.52406829976063e-06	0.00118564051383912	1.30599748155661	1
ENSMUSG00000024270	Slc39a6	-0.103435181076594	-0.811538442744413	-0.708103261667819	5.98954399832336	15.4911460388375	4.5561078244392e-06	0.00118564051383912	-0.811538442744413	1
ENSMUSG00000102117	Rpsa-ps1	-0.257239309860789	0.790907908116604	1.04814721797739	3.66720362212547	15.4728984120979	4.60970790945326e-06	0.00118564051383912	1.04814721797739	1
ENSMUSG00000028076	Cd1d1	0.55127915720778	-0.977940401083114	-1.52921955829089	3.30613466011167	15.3658213563521	4.93767836629515e-06	0.00125392029600776	-1.52921955829089	1
ENSMUSG00000020623	Map2k6	-0.00278942721905364	-0.736246780233184	-0.73345735301413	6.53924587599937	15.3044312663458	5.13652937630513e-06	0.00127392280583119	-0.736246780233184	1
ENSMUSG00000039740	Alg2	0.0236168440457473	-0.579614530533424	-0.603231374579172	5.28810809848484	15.3023414957545	5.14344269127336e-06	0.00127392280583119	-0.603231374579172	1
ENSMUSG00000067860	Zic3	0.23431027158454	-1.92955956220543	-2.16386983378997	3.85014803176086	15.3134265610015	5.87885500711236e-06	0.00141645569978847	-2.16386983378997	1
ENSMUSG00000027835	Pdcd10	-0.014063362642487	-0.63131489552155	-0.617251532879063	6.54190396034327	15.0842918177083	5.9205156523026e-06	0.00141645569978847	-0.63131489552155	1
ENSMUSG00000037646	Vps13b	-0.176239853111441	-1.05252320944939	-0.876283356337949	4.11705235435422	15.0816276613623	5.93072868020295e-06	0.00141645569978847	-1.05252320944939	1
ENSMUSG00000107383	Gm4366	0.0812661711023316	0.600611170250691	0.519344999148359	5.19708416637354	15.0052848636098	6.23127941250998e-06	0.00147072855969147	0.600611170250691	1
ENSMUSG00000025544	Tm9sf2	0.182527149281594	-0.560417032841693	-0.742944182123286	7.41915395128553	14.9496111465278	6.46038012751846e-06	0.00150436769227061	-0.742944182123286	1
ENSMUSG00000034160	Ogt	0.210391156313571	-0.503983839120624	-0.714374995434195	6.85285529050925	14.9345664438665	6.52377575653189e-06	0.00150436769227061	-0.714374995434195	1
ENSMUSG00000050299	Gm9843	-0.0433870823753504	0.481812583833738	0.525199666209089	5.39375602034346	14.8697354465914	6.80442448067595e-06	0.00155125413558319	0.525199666209089	0
ENSMUSG00000092746	Rn7s6	0.126385523807057	1.43649266220174	1.31010713839469	2.68490680770233	14.8289074220158	6.98755987663025e-06	0.00157510591286467	1.43649266220174	1
ENSMUSG00000081603	Gm14681	0.0845516692898497	0.737025302300516	0.652473633010667	4.78212043716944	14.7998331128808	7.12108153792648e-06	0.00158736819793201	0.737025302300516	1
ENSMUSG00000031864	Ints10	0.0954291584528477	-0.454664172768377	-0.550093331221225	5.97472283006124	14.6636247193342	7.78273809113575e-06	0.00170242075600641	-0.550093331221225	0
ENSMUSG00000035202	Lars2	-0.483986387991309	0.903925822520258	1.38791221051157	12.889215037842	15.7140144152861	7.8069339822844e-06	0.00170242075600641	1.38791221051157	1
ENSMUSG00000021687	Scamp1	-0.206337715034858	-1.08212391743779	-0.875786202402937	4.32921980562298	14.6142784736013	8.03789585042343e-06	0.001731192131069	-1.08212391743779	1
ENSMUSG00000004018	Fancl	0.0256101358811242	-0.614766011951965	-0.640376147833089	5.52086873463341	14.6003531336055	8.11145749778117e-06	0.001731192131069	-0.640376147833089	1
ENSMUSG00000061474	Mrps36	-0.123548505705435	-0.608489847813003	-0.484941342107569	6.63347283622462	14.5255880355827	8.51851275602056e-06	0.00179893055696089	-0.608489847813003	1
ENSMUSG00000030061	Uba3	0.0630070929691157	-0.545700159611354	-0.60870725258047	6.30865304138119	14.3665296602557	9.45647530505438e-06	0.00197620632885418	-0.60870725258047	1
ENSMUSG00000031673	Cdh11	0.225919287392887	-0.786074824105837	-1.01199411149872	6.27201020173592	14.5762889194805	1.00774548890875e-05	0.00208426701015334	-1.01199411149872	1
ENSMUSG00000025199	Chuk	0.0764831304918363	-0.506153119704737	-0.582636250196573	5.73962073440664	14.2398565807122	1.02797168905678e-05	0.00209112473901183	-0.582636250196573	0
ENSMUSG00000013663	Pten	0.0944488817740208	-0.579856607883664	-0.674305489657685	5.72382022497462	14.2340661376077	1.0319078315331e-05	0.00209112473901183	-0.674305489657685	1
ENSMUSG00000041560	Nop53	-0.00400025771673259	0.444210114967174	0.448210372683907	7.44129264286181	14.1711956222692	1.07566417617097e-05	0.00215482079267382	0.448210372683907	0
ENSMUSG00000106258	Rpl7a-ps7	-0.165255245987495	1.2164416888735	1.381696934861	2.33466698827508	14.1583736343616	1.08482155348448e-05	0.00215482079267382	1.381696934861	1
ENSMUSG00000027828	Ssr3	-0.0762154137849622	-0.477597285316521	-0.401381871531559	7.6988169003605	14.1312969447057	1.10442593222621e-05	0.00217225422081591	-0.477597285316521	0
ENSMUSG00000014956	Ppp1cb	0.0702665392087111	-0.563504701766288	-0.633771240974999	8.56693093179742	14.1148159711123	1.11653806906519e-05	0.00217475599432872	-0.633771240974999	1
ENSMUSG00000067058	Rps15a-ps5	-0.17741076395392	0.949950852171908	1.12736161612583	2.47589180783915	14.04029718641	1.17304586592548e-05	0.00225360495841927	1.12736161612583	1
ENSMUSG00000058291	Zfp68	0.282051889273845	-0.466134463701034	-0.748186352974879	5.9653777746177	14.0320412103305	1.17948619596263e-05	0.00225360495841927	-0.748186352974879	1
ENSMUSG00000033799	Fam208b	0.0952370833602224	-0.704532457365028	-0.799769540725251	5.44138551539434	13.9598894562918	1.23735390921051e-05	0.00234186737043219	-0.799769540725251	1
ENSMUSG00000020149	Rab1a	-0.0100335317493928	-0.404131820194275	-0.394098288444882	7.76203241045495	13.9174328998401	1.27277273864939e-05	0.00238638940960599	-0.404131820194275	0
ENSMUSG00000024044	Epb41l3	0.0399720914102286	-1.2284123037522	-1.26838439516243	6.75031270146909	14.6484303528709	1.34244062342461e-05	0.00249370775806893	-1.26838439516243	1
ENSMUSG00000078193	Gm2000	-0.0625847255827052	0.420880561216293	0.483465286798998	6.2006215192384	13.815306501542	1.36233982957331e-05	0.00250745519824768	0.483465286798998	0
ENSMUSG00000018921	Pelp1	-0.242953881586821	0.431316655824703	0.674270537411524	5.28811399369861	13.769410365935	1.40469539368093e-05	0.00254142857627056	0.674270537411524	1
ENSMUSG00000038936	Sccpdh	0.0608195252393334	-0.526588745705222	-0.587408270944556	6.52606963808897	13.7678769551656	1.40613384491094e-05	0.00254142857627056	-0.587408270944556	1
ENSMUSG00000063253	Scoc	-0.0823776223528024	-0.609321607371771	-0.526943985018969	6.31139472168568	13.7086445181504	1.46288269730343e-05	0.00261168052535016	-0.609321607371771	1
ENSMUSG00000029844	Hoxa1	-0.624507086589581	-1.04497941663496	-0.420472330045379	5.30679546584955	13.7029028632086	1.47103927507012e-05	0.00261168052535016	-1.04497941663496	1
ENSMUSG00000030093	Wnt7a	-2.44859501519344	2.52134848103471	4.96994349622816	0.454863425423563	13.6761205984364	1.49504717368475e-05	0.00263102073670732	4.96994349622816	1
ENSMUSG00000033446	Lpar6	0.348975542516658	-0.322096615725076	-0.671072158241734	6.19376659089709	13.5800809292103	1.59437176585768e-05	0.00278141620579451	-0.671072158241734	1
ENSMUSG00000037071	Scd1	-0.160206146858636	-0.911433600141567	-0.751227453282931	5.72401629342922	13.5927463239744	1.61094626013423e-05	0.00278610378196663	-0.911433600141567	1
ENSMUSG00000059248	Sept9	-0.0244679016881377	0.481146361982201	0.505614263670339	6.706784858045	13.5141512925549	1.66649496479745e-05	0.0028088414328188	0.505614263670339	0
ENSMUSG00000034994	Eef2	-0.0936426445109319	0.338734161061704	0.432376805572636	10.106635510093	13.5096269590587	1.67156664951337e-05	0.0028088414328188	0.432376805572636	0
ENSMUSG00000034974	Dapk3	0.324653451597128	0.601982263437955	0.277328811840826	6.0959864127864	13.5090831751053	1.67217729586158e-05	0.0028088414328188	0.601982263437955	1
ENSMUSG00000034211	Mrps17	0.0905015158386432	-0.385072322385589	-0.475573838224232	7.60185861831503	13.5020496052391	1.68009656035418e-05	0.0028088414328188	-0.475573838224232	0
ENSMUSG00000083454	Gm13226	-0.238052839533413	0.775641541902672	1.01369438143609	2.7146377082552	13.4346904007704	1.75793531848131e-05	0.00291468581482414	1.01369438143609	1
ENSMUSG00000022474	Pmm1	-0.101262124596427	0.539611950229806	0.640874074826232	5.46813390722499	13.382985172915	1.82021433732984e-05	0.00299320819963208	0.640874074826232	1
ENSMUSG00000032349	Elovl5	0.127279307300378	-0.453388792946772	-0.58066810024715	6.29757617129628	13.3351247777657	1.87990048128106e-05	0.00304920123597951	-0.58066810024715	0
ENSMUSG00000032252	Glce	-0.0998237423308754	-0.994159722823228	-0.894335980492353	4.46102095583681	13.3226333763055	1.89580962089172e-05	0.00304920123597951	-0.994159722823228	1
ENSMUSG00000054051	Ercc6	0.142540481683659	-0.709761045678719	-0.852301527362378	4.42218338710938	13.3194695415012	1.89986120275864e-05	0.00304920123597951	-0.852301527362378	1
ENSMUSG00000066551	Hmgb1	0.0417759371513943	-0.358399808689311	-0.400175745840706	11.2277173004235	13.2516868130015	1.98885260265386e-05	0.00316669531066997	-0.400175745840706	0
ENSMUSG00000022151	Ttc33	0.130549032388384	-0.553898494235044	-0.684447526623429	5.25781705219159	13.1883560653222	2.07590443290802e-05	0.00327927517582683	-0.684447526623429	1
ENSMUSG00000007777	0610009B22Rik	0.166678066178964	-0.367975795181582	-0.534653861360545	6.31352748883589	13.0960256977697	2.20995355286746e-05	0.00346375688887711	-0.534653861360545	0
ENSMUSG00000020305	Asb3	0.214769692444473	-0.507590649046372	-0.722360341490846	5.39892760156539	13.070303807955	2.24887281630653e-05	0.003489235209102	-0.722360341490846	1
ENSMUSG00000024487	Yipf5	0.0839846683213459	-0.429050311690889	-0.513034980012235	6.79261730328607	13.0623871153237	2.26099380512042e-05	0.003489235209102	-0.513034980012235	0
ENSMUSG00000037486	Asxl2	-0.0414063792760546	-0.785790353531727	-0.744383974255673	4.96045531191546	12.9660778926265	2.4139901608989e-05	0.00369690615327891	-0.785790353531727	1
ENSMUSG00000039497	Dse	0.81826653756547	0.15511731037452	-0.66314922719095	4.53480369789839	12.9521028855987	2.43706627055296e-05	0.00370397147877526	0.81826653756547	1
ENSMUSG00000021252	Erg28	-0.0878595146025595	-0.580584790323005	-0.492725275720446	6.48098169634498	12.8935668856031	2.53623525653793e-05	0.0038179150764178	-0.580584790323005	0
ENSMUSG00000039542	Ncam1	0.0639018738478049	-0.718329470955853	-0.782231344803658	7.15225085902164	13.085624324178	2.5507764301619e-05	0.0038179150764178	-0.782231344803658	1
ENSMUSG00000052798	Nup107	0.158684430953439	-0.324524853204557	-0.483209284157995	6.68617455195038	12.8746737452761	2.56912837860833e-05	0.0038179150764178	-0.483209284157995	0
ENSMUSG00000082536	Gm13456	0.0351514664764471	0.50355370284578	0.468402236369333	6.07807825882685	12.855121739332	2.60363431201069e-05	0.00384074349761459	0.50355370284578	0
ENSMUSG00000031696	Vps35	0.130516024958624	-0.418960626335859	-0.549476651294484	7.33514491226381	12.7060907754061	2.88294948496699e-05	0.00422173230419035	-0.549476651294484	0
ENSMUSG00000032405	Pias1	0.191532326526618	-0.460669787083281	-0.652202113609899	5.39005882717671	12.6915334922158	2.91184869342292e-05	0.0042331527889457	-0.652202113609899	1
ENSMUSG00000050953	Gja1	-0.350577979228047	-0.821796214066095	-0.471218234838048	7.67344404870296	12.8564117057785	3.07146129016901e-05	0.0044330688059979	-0.821796214066095	1
ENSMUSG00000013662	Atad1	0.186701622280512	-0.423407995177101	-0.610109617457613	6.27019732780652	12.5549046551954	3.19816932836129e-05	0.00458297664754172	-0.610109617457613	1
ENSMUSG00000024645	Timm21	0.207255725385251	-0.396600111110321	-0.603855836495572	6.7041260892502	12.5135548630771	3.29045694093875e-05	0.00468178348575272	-0.603855836495572	1
ENSMUSG00000030471	Zdhhc13	0.190171965463215	-0.62706850474738	-0.817240470210595	5.25400873599224	12.4864021223701	3.35255573096707e-05	0.00473654739962404	-0.817240470210595	1
ENSMUSG00000003778	Brd8	0.319021612257661	-0.101454434611461	-0.420476046869121	6.89525022276417	12.400751331289	3.55651947929979e-05	0.0049895729925673	-0.420476046869121	0
ENSMUSG00000020484	Xbp1	0.0438065913627945	-0.51265337681551	-0.556459968178304	7.09151702708695	12.3280453255981	3.73973643852205e-05	0.00518943096781648	-0.556459968178304	0
ENSMUSG00000005233	Spc25	0.078018200373653	-0.451808234551428	-0.529826434925081	7.72294668220983	12.3238084502689	3.75071024989228e-05	0.00518943096781648	-0.529826434925081	0
ENSMUSG00000029250	Polr2b	0.168482258183723	-0.338580775410707	-0.50706303359443	6.97900616467121	12.2901801924233	3.83900203759214e-05	0.00521549998763134	-0.50706303359443	0
ENSMUSG00000015880	Ncapg	-0.0189064390537014	-0.555799811053101	-0.5368933719994	6.21886797547548	12.2877061904681	3.84558205133771e-05	0.00521549998763134	-0.555799811053101	0
ENSMUSG00000062794	Zfp599	0.656098071110416	-0.87853670532069	-1.53463477643111	2.90854138780186	12.2869698937835	3.84754260876004e-05	0.00521549998763134	-1.53463477643111	1
ENSMUSG00000018800	Abca5	0.21946785133886	-1.61939658703978	-1.83886443837864	2.60713330303575	12.2735983396097	3.88332817593257e-05	0.00522867985674894	-1.83886443837864	1
ENSMUSG00000053173	Rpl18-ps2	-0.000251776394695845	0.520037822848983	0.520289599243679	5.02797949929588	12.2534425822322	3.9379229954035e-05	0.00526684074225234	0.520289599243679	0
ENSMUSG00000022884	Eif4a2	0.273858342438968	-0.31350701638567	-0.587365358824638	7.62065534375604	12.2266734720813	4.0116632431955e-05	0.00532993297913828	-0.587365358824638	1
ENSMUSG00000032116	Stt3a	0.316125350199807	-0.356488921193962	-0.67261427139377	7.39341198217729	12.2003620365384	4.08553784412672e-05	0.00539237238347831	-0.67261427139377	1
