genes	logFC.stage35.IIvsI	logFC.stage35.IIIvsI	logFC.stage35.IIIvsII	logCPM	F	PValue	FDR	maxFC	DE
ENSMUSG00000019505	Ubb	-0.0300355584002029	-0.374427700934448	-0.344392142534245	11.5842108035807	24.7431917312791	2.11763707535703e-08	9.23565978387232e-06	-0.374427700934448	0
ENSMUSG00000005481	Ddx39	-0.33585237868427	-0.475788655026893	-0.139936276342623	8.73430238917063	24.3162987131431	2.65504865486406e-08	1.12398569845038e-05	-0.475788655026893	0
ENSMUSG00000021069	Pygl	0.118507464685623	-1.08036800909103	-1.19887547377665	3.64840806070322	24.2922581452896	2.68922906617576e-08	1.12398569845038e-05	-1.19887547377665	1
ENSMUSG00000048078	Tenm4	-1.04227023129328	-0.673213329604447	0.369056901688831	6.26710458331806	25.3917699374902	2.74709861848206e-08	1.12474066293851e-05	-1.04227023129328	1
ENSMUSG00000020542	Myocd	-2.37395815739775	-3.04565137585645	-0.671693218458703	2.26375386213507	25.5121145354756	3.14642545347294e-08	1.26247174895148e-05	-3.04565137585645	1
ENSMUSG00000048572	Tmem252	-1.10113784749177	-1.49171323502189	-0.390575387530122	3.45977641480057	23.9007388260724	3.42557045417218e-08	1.34367390628008e-05	-1.49171323502189	1
ENSMUSG00000026014	Raph1	-0.447257254815543	-0.712517738474367	-0.265260483658824	5.83947285189744	23.7161552308293	3.66040409756659e-08	1.34367390628008e-05	-0.712517738474367	1
ENSMUSG00000018585	Atox1	0.620130260575292	0.427259789721406	-0.192870470853886	7.23428575798764	23.711609565252	3.66937016563494e-08	1.34367390628008e-05	0.620130260575292	1
ENSMUSG00000038462	Uqcrfs1	-0.180785176443857	-0.476363261957203	-0.295578085513347	8.05782202721404	23.7035865024808	3.68525077374764e-08	1.34367390628008e-05	-0.476363261957203	0
ENSMUSG00000059775	Rps26-ps1	0.467177750590835	0.612258143920851	0.145080393330016	4.54124077868989	23.6963464687441	3.69964260787059e-08	1.34367390628008e-05	0.612258143920851	1
ENSMUSG00000020155	Kcnmb1	-1.187571483317	-3.9108542897694	-2.72328280645239	1.24039864506827	23.670914492198	3.75065989191927e-08	1.34367390628008e-05	-3.9108542897694	1
ENSMUSG00000076432	Ywhaq	-0.0680855652872131	-0.392729709398237	-0.324644144111024	9.4452994183999	23.5851727722031	3.92809791451589e-08	1.38255263791259e-05	-0.392729709398237	0
ENSMUSG00000035873	Pawr	-0.527410311990985	-1.07180048151716	-0.544390169526171	4.07735136821494	23.5209877238656	4.06660405064699e-08	1.4066243183462e-05	-1.07180048151716	1
ENSMUSG00000030120	Mlf2	-0.219603367723831	-0.411653564359786	-0.192050196635955	8.68955276048942	23.3669393784203	4.42006913972763e-08	1.50297334035959e-05	-0.411653564359786	0
ENSMUSG00000040046	Tph1	-1.04821544853578	-3.51435700555613	-2.46614155702036	2.99144450603665	25.2803681807819	5.15523160374459e-08	1.72373760723873e-05	-3.51435700555613	1
ENSMUSG00000081051	Gm15427	0.340353890128659	0.392520030080798	0.0521661399521399	5.96612111801162	23.0457728649173	5.26316919094757e-08	1.73097869358673e-05	0.392520030080798	0
ENSMUSG00000025491	Ifitm1	-0.617031107892572	-1.36230205241822	-0.74527094452565	8.53528232726797	25.4064831375386	5.4886577343116e-08	1.77602341073805e-05	-1.36230205241822	1
ENSMUSG00000028745	Capzb	-0.0994799154679785	-0.401871176711883	-0.302391261243904	8.84000028643912	22.8129131013167	5.97750501702746e-08	1.90350326431119e-05	-0.401871176711883	0
ENSMUSG00000037712	Fermt2	-0.329774153562797	-0.51670197364755	-0.186927820084753	6.66075847437928	22.7308268191455	6.25266480516124e-08	1.96001502064289e-05	-0.51670197364755	0
ENSMUSG00000027552	E2f5	-0.239475975521783	-0.432809758333338	-0.193333782811555	7.05966214123319	22.5793699765671	6.79534658477989e-08	2.06194470858834e-05	-0.432809758333338	0
ENSMUSG00000069601	Ank3	0.075040142340301	0.772768223398368	0.697728081058067	4.71165659195053	22.578324748199	6.79925678475232e-08	2.06194470858834e-05	0.772768223398368	1
ENSMUSG00000001542	Ell2	0.366840200574949	1.30926990955512	0.942429708980168	3.6224904496158	22.5353758566997	6.96196151010032e-08	2.06194470858834e-05	1.30926990955512	1
ENSMUSG00000030541	Idh2	-0.0402868373485439	-0.395697869637449	-0.355411032288905	8.25398329320548	22.5036196347142	7.08485546690963e-08	2.06194470858834e-05	-0.395697869637449	0
ENSMUSG00000024044	Epb41l3	-0.982991429613148	-1.05258508043568	-0.0695936508225305	6.75031270146909	24.5303287030466	7.0917248974477e-08	2.06194470858834e-05	-1.05258508043568	1
ENSMUSG00000025091	Pnliprp2	-2.03409186100301	-2.93426906740861	-0.900177206405595	1.48071516569471	22.4736559127964	7.2028742827013e-08	2.06434376942219e-05	-2.93426906740861	1
ENSMUSG00000001120	Pcbp3	-0.343408055634131	-0.87543973329078	-0.53203167765665	3.9581821856274	22.4131154834589	7.4475837295214e-08	2.09142140321458e-05	-0.87543973329078	1
ENSMUSG00000021994	Wnt5a	-0.396823402690998	-0.937757471951863	-0.540934069260865	4.8809249089777	22.3990046624524	7.50584891992074e-08	2.09142140321458e-05	-0.937757471951863	1
ENSMUSG00000010911	Apip	-0.409051355786203	-1.12786500468001	-0.718813648893805	6.786860690593	24.1474919961191	8.1110718263607e-08	2.22910031480066e-05	-1.12786500468001	1
ENSMUSG00000031241	Tbx22	-1.71982542048992	-3.08034760078903	-1.3605221802991	2.20916700954529	23.2520176256476	8.29103019944681e-08	2.24776551163921e-05	-3.08034760078903	1
ENSMUSG00000021771	Vdac2	-0.188565455020202	-0.411217765800092	-0.22265231077989	8.96776626130678	22.1911441584739	8.42103001283407e-08	2.25013063794966e-05	-0.411217765800092	0
ENSMUSG00000029034	Ints11	-0.368382951742555	-0.562953796637224	-0.194570844894669	5.90052395240505	22.1692215775158	8.52407180162368e-08	2.25013063794966e-05	-0.562953796637224	0
ENSMUSG00000073421	H2-Ab1	-0.413824720526568	-1.24476112735238	-0.830936406825815	4.19760341859902	22.1741628651449	8.92049008114236e-08	2.26889901819147e-05	-1.24476112735238	1
ENSMUSG00000062270	Morf4l1	-0.112473535375949	-0.352498098318134	-0.240024562942184	8.03104533648242	22.0750009270316	8.98203017332672e-08	2.26889901819147e-05	-0.352498098318134	0
ENSMUSG00000027378	Nphp1	-0.352210237453836	-0.60053719651778	-0.248326959063945	5.50882167320337	22.0705786606059	9.00414092520594e-08	2.26889901819147e-05	-0.60053719651778	1
ENSMUSG00000068036	Afdn	-0.551555290097593	-0.627995071830142	-0.076439781732549	6.97523787902912	22.1360673739659	9.04754867188306e-08	2.26889901819147e-05	-0.627995071830142	1
ENSMUSG00000022551	Cyc1	-0.178372150197245	-0.428375709554017	-0.250003559356772	8.83420105933016	21.9635316453824	9.55692628336127e-08	2.36705006292338e-05	-0.428375709554017	0
ENSMUSG00000020053	Igf1	2.20908756140976	2.67868777588222	0.469600214472453	3.27497886786175	23.666910243181	1.04489881094077e-07	2.53097427285031e-05	2.67868777588222	1
ENSMUSG00000039607	Rbms3	0.3354151550766	0.969902844522651	0.634487689446051	4.69707124776098	21.7998532227135	1.0471082875415e-07	2.53097427285031e-05	0.969902844522651	1
ENSMUSG00000006728	Cdk4	-0.0382887654356992	-0.33263817020801	-0.29434940477231	10.7439423019591	21.7077367898665	1.10249628735062e-07	2.63312863295572e-05	-0.33263817020801	0
ENSMUSG00000038372	Gmds	-0.344688033710317	-0.739749357805913	-0.395061324095595	5.55304002627648	21.4513951587699	1.27318720689701e-07	3.00502138173738e-05	-0.739749357805913	1
ENSMUSG00000032324	Tspan3	-0.083002663007241	-0.384057035961795	-0.301054372954554	8.90798746302287	21.3948843512682	1.31437021978205e-07	3.06615062200784e-05	-0.384057035961795	0
ENSMUSG00000002808	Epdr1	-0.579923747246016	-0.916108774839811	-0.336185027593795	3.92532439611004	21.3311807685543	1.36245446147689e-07	3.1417886673735e-05	-0.916108774839811	1
ENSMUSG00000021175	Cdca7l	-0.498465273665488	-0.689269615879902	-0.190804342214414	5.59629444725614	21.2767323582063	1.40499672191863e-07	3.19004338225924e-05	-0.689269615879902	1
ENSMUSG00000037169	Mycn	-0.971825444322907	-0.717938743364241	0.253886700958665	6.53548971035563	22.4895611337609	1.41518224016086e-07	3.19004338225924e-05	-0.971825444322907	1
ENSMUSG00000024425	Ndfip1	-0.045832316598658	-0.54588981485597	-0.500057498257311	7.39156607559317	21.1878631693953	1.47741391634487e-07	3.29331977663452e-05	-0.54588981485597	0
ENSMUSG00000022434	Fam118a	-0.659000728122825	-0.613049039553505	0.0459516885693208	5.22834922493833	20.9954990577274	1.6477241224503e-07	3.59708967868179e-05	-0.659000728122825	1
ENSMUSG00000071226	Cecr2	-0.586924050627465	-0.374887902689514	0.212036147937951	5.94628043538142	20.9902813700548	1.65261734929247e-07	3.59708967868179e-05	-0.586924050627465	1
ENSMUSG00000031467	Agpat5	-0.231207408647123	-0.378401459239872	-0.14719405059275	6.64997580261072	20.9745334257575	1.66747752027418e-07	3.59708967868179e-05	-0.378401459239872	0
ENSMUSG00000063229	Ldha	-0.489084888323972	-0.580696942943202	-0.0916120546192297	11.7522126964595	21.3881167379337	1.79440907312066e-07	3.82972710903688e-05	-0.580696942943202	0
ENSMUSG00000024713	Pcsk5	-1.4564197515127	-1.19532836496188	0.261091386550815	5.24827773310373	22.5113295686151	1.84863559697436e-07	3.8942144303753e-05	-1.4564197515127	1
ENSMUSG00000021877	Arf4	-0.225140580934041	-0.38523641759982	-0.160095836665779	8.95173640081892	20.753715556802	1.89106355121355e-07	3.8942144303753e-05	-0.38523641759982	0
ENSMUSG00000033737	Fndc3c1	0.460625327915319	0.514033838558646	0.053408510643327	6.57384349900101	20.7497625395522	1.89533792871105e-07	3.8942144303753e-05	0.514033838558646	0
ENSMUSG00000039197	Adk	-0.348788040356788	-0.520727637399767	-0.171939597042979	8.15181694834123	20.743373042366	1.90226803996002e-07	3.8942144303753e-05	-0.520727637399767	0
ENSMUSG00000016559	H3f3b	0.0345244445340455	-0.281472550569951	-0.315996995103996	11.0316350165298	20.5033577615614	2.1825539927225e-07	4.4228685052524e-05	-0.315996995103996	0
ENSMUSG00000021319	Sfrp4	-1.47098515946646	-3.10864947345449	-1.63766431398803	1.17864382123007	20.4714217789261	2.22295206846167e-07	4.4596864397478e-05	-3.10864947345449	1
ENSMUSG00000001642	Akr1b3	-0.207403356574141	-0.397479787616167	-0.190076431042026	8.41689916553528	20.4169274582843	2.29368437690161e-07	4.55602930390101e-05	-0.397479787616167	0
ENSMUSG00000029669	Tspan12	-0.576882515539754	-0.716287921411381	-0.139405405871627	5.45063332235447	20.2486414023011	2.52720765135983e-07	4.97067057858637e-05	-0.716287921411381	1
ENSMUSG00000029381	Shroom3	-1.00258791912907	-1.1846835998554	-0.182095680726328	4.94975023424898	21.3222154292732	2.55345289508707e-07	4.97353126031425e-05	-1.1846835998554	1
ENSMUSG00000045312	Lhfpl2	-1.01052742493928	-0.946961966953473	0.063565457985802	5.73052156171208	21.4304118655336	2.61383372901263e-07	5.04218579533186e-05	-1.01052742493928	1
ENSMUSG00000031409	Tceal6	-1.58285290330001	-1.95947838339495	-0.376625480094933	2.22566166139136	20.1667037785355	2.69145509695687e-07	5.13578339282849e-05	-1.95947838339495	1
ENSMUSG00000027671	Actl6a	-0.303832814059643	-0.471948056675038	-0.168115242615395	7.61710583827404	20.1255126402558	2.71358312992728e-07	5.13578339282849e-05	-0.471948056675038	0
ENSMUSG00000027187	Cat	-0.250478371340074	-0.515095569434023	-0.26461719809395	6.52472784682597	20.109307068437	2.73915274166408e-07	5.13578339282849e-05	-0.515095569434023	0
ENSMUSG00000017724	Etv4	-0.757918405858744	-1.7017909170145	-0.943872511155758	3.12993230128009	20.2833857396846	2.78375755094253e-07	5.17108740620455e-05	-1.7017909170145	1
ENSMUSG00000057967	Fgf18	-1.2828827705912	-1.49867192126734	-0.215789150676146	5.18585551857238	21.6896577564235	2.98104761790043e-07	5.48499556658481e-05	-1.49867192126734	1
ENSMUSG00000047669	Msl3l2	-0.796047373081117	-0.946889079093049	-0.150841706011932	3.86900599647231	19.9481588669261	3.0074245455305e-07	5.48499556658481e-05	-0.946889079093049	1
ENSMUSG00000035198	Tubg1	-0.231540452558552	-0.428456056022814	-0.196915603464263	7.33573647454152	19.8890846180495	3.11246566613844e-07	5.62543118865489e-05	-0.428456056022814	0
ENSMUSG00000060038	Dhps	-0.170514282920403	-0.470614059314707	-0.300099776394304	6.1490617159844	19.8667508391107	3.15316175429436e-07	5.64810099237977e-05	-0.470614059314707	0
ENSMUSG00000095567	Noc2l	-0.634128497469726	-0.531373622476431	0.102754874993295	6.85290598747855	19.8376870446432	3.3144428038409e-07	5.88445588766869e-05	-0.634128497469726	1
ENSMUSG00000000184	Ccnd2	0.656075950472288	1.17852656537761	0.522450614905321	8.52482558418263	21.5527647346134	3.37914949113932e-07	5.94671027116115e-05	1.17852656537761	1
ENSMUSG00000027823	Gmps	-0.338768610394927	-0.424888597446836	-0.0861199870519088	8.25415406202688	19.628502740251	3.62322348922687e-07	6.27648874239737e-05	-0.424888597446836	0
ENSMUSG00000025289	Prdx4	-0.0673783671797139	-0.481387321069994	-0.414008953890281	8.40981788430697	19.6257250289118	3.62911321960968e-07	6.27648874239737e-05	-0.481387321069994	0
ENSMUSG00000063524	Eno1	-0.467314879647086	-0.457352600315434	0.00996227933165273	12.5769937318889	19.6384793941349	3.75170078055617e-07	6.42235565918808e-05	-0.467314879647086	0
ENSMUSG00000021737	Psmd6	-0.135275123045125	-0.389278136381563	-0.254003013336438	8.46137217943477	19.5572523538422	3.77747965199977e-07	6.42235565918808e-05	-0.389278136381563	0
ENSMUSG00000029146	Snx17	-0.133428609075057	-0.401847724919244	-0.268419115844187	6.8912608951797	19.4114938271581	4.11461657736185e-07	6.93675947689357e-05	-0.401847724919244	0
ENSMUSG00000034248	Slc25a37	0.566648743141748	0.949599209760316	0.382950466618568	6.10014134219557	20.2791720299165	4.16485232330542e-07	6.96293894251278e-05	0.949599209760316	1
ENSMUSG00000001473	Tubb6	-0.134805471036176	-0.521767716541171	-0.386962245504994	6.88250603198639	19.3737071165125	4.20700550314661e-07	6.97528466149812e-05	-0.521767716541171	0
ENSMUSG00000022490	Ppp1r1a	-0.939421115743954	-1.45162256007003	-0.512201444326072	7.88230771187604	21.1408215704372	4.29651063333009e-07	7.06529478080887e-05	-1.45162256007003	1
ENSMUSG00000025651	Uqcrc1	-0.0429913587200976	-0.36846466865217	-0.325473309932072	8.96490105246846	19.1546761284291	4.78658816900914e-07	7.80719771111068e-05	-0.36846466865217	0
ENSMUSG00000020176	Grb10	0.284097041894417	0.372781398646715	0.0886843567522987	8.7459293719471	19.1072293649165	4.9226946851209e-07	7.90776122243898e-05	0.372781398646715	0
ENSMUSG00000062825	Actg1	-0.0857736468474762	-0.482609985269727	-0.396836338422251	10.5311165199888	19.1057244246404	4.92707682586418e-07	7.90776122243898e-05	-0.482609985269727	0
ENSMUSG00000051159	Cited1	-0.623189919272461	-1.35482090085994	-0.731630981587478	7.03253307072269	20.7512043578206	5.09827143499708e-07	8.06229599601902e-05	-1.35482090085994	1
ENSMUSG00000092060	Bend4	-0.435089885671375	-0.808983333472909	-0.373893447801534	5.76493262037757	19.1828971216244	5.10373637471048e-07	8.06229599601902e-05	-0.808983333472909	1
ENSMUSG00000003464	Pex19	-0.25239110657365	-0.46145743491641	-0.20906632834276	7.11585498236773	19.0321591016514	5.14629127506319e-07	8.06600746564982e-05	-0.46145743491641	0
ENSMUSG00000021843	Ktn1	-0.501622348668467	-0.185618483906088	0.316003864762379	7.40078134894901	18.9945539417975	5.26222918661636e-07	8.18378619704631e-05	-0.501622348668467	0
ENSMUSG00000063446	Plppr1	-0.452319032870616	-1.43192462186853	-0.979605588997911	3.7895311797013	19.2439972195405	5.3515982083758e-07	8.2547559992685e-05	-1.43192462186853	1
ENSMUSG00000010095	Slc3a2	-0.370823772745148	-0.397590233095243	-0.0267664603500955	7.46368770906244	18.9540437945066	5.3901556968606e-07	8.2547559992685e-05	-0.397590233095243	0
ENSMUSG00000026356	Dars	-0.239510159835961	-0.51204954857991	-0.272539388743949	8.22250763665067	18.7228132774512	6.184697093629e-07	9.36639808373905e-05	-0.51204954857991	0
ENSMUSG00000059796	Eif4a1	-0.121782263414207	-0.374460461611984	-0.252678198197778	9.98841726807083	18.7161255302909	6.20940556842435e-07	9.36639808373905e-05	-0.374460461611984	0
ENSMUSG00000027613	Eif6	-0.246390763396529	-0.431491818154182	-0.185101054757653	8.67259744757158	18.6836184707262	6.33097094293997e-07	9.47850291472102e-05	-0.431491818154182	0
ENSMUSG00000022037	Clu	-0.514205582995756	-2.26715282503895	-1.7529472420432	4.68895662954671	20.3207233877581	6.41842914864958e-07	9.53826115408947e-05	-2.26715282503895	1
ENSMUSG00000025858	Get4	-0.25375360401072	-0.421191011092062	-0.167437407081342	7.62661030972369	18.6303720082839	6.53545020445707e-07	9.64075014719248e-05	-0.421191011092062	0
ENSMUSG00000025190	Got1	-0.401185289998923	-0.475945861961743	-0.0747605719628208	6.62542335066438	18.6108810403863	6.61200081299557e-07	9.68247885476767e-05	-0.475945861961743	0
ENSMUSG00000019777	Hdac2	-0.0931723731309767	-0.339876731588313	-0.246704358457336	8.63378427462279	18.3706837341303	7.63542637847989e-07	0.000111001394206568	-0.339876731588313	0
ENSMUSG00000026494	Kif26b	-0.821793790836374	-1.02079139263199	-0.198997601795614	5.26839652642863	19.1954844273427	7.83706359703495e-07	0.000113113071858788	-1.02079139263199	1
ENSMUSG00000068923	Syt11	-0.64987100243428	-0.858126912019445	-0.208255909585165	4.24251090936027	18.3116504736103	7.91122907033648e-07	0.000113367912577922	-0.858126912019445	1
ENSMUSG00000041765	Ubac2	-0.277032395092686	-0.489820448887427	-0.212788053794741	5.73299286370808	18.2807039519728	8.05991530918721e-07	0.000114149064115797	-0.489820448887427	0
ENSMUSG00000040385	Ppp1ca	-0.0421478528248554	-0.331030117989381	-0.288882265164526	9.68455699183426	18.2766642742623	8.07953698756017e-07	0.000114149064115797	-0.331030117989381	0
ENSMUSG00000030079	Ruvbl1	-0.0437778419327816	-0.333478492371729	-0.289700650438948	8.28621478810366	18.1803910235974	8.56210178306656e-07	0.000119914649209986	-0.333478492371729	0
ENSMUSG00000016257	Prelid3b	-0.0152389192201511	-0.396284410462084	-0.381045491241933	7.03473363138859	18.1716879872205	8.60717250834316e-07	0.000119914649209986	-0.396284410462084	0
ENSMUSG00000028843	Sh3bgrl3	0.520493312560686	0.144559545154871	-0.375933767405815	6.51353243521468	18.1552472102175	8.69298705045461e-07	0.000120274969797393	0.520493312560686	0
ENSMUSG00000061983	Rps12	0.353374332862561	0.450312966795826	0.0969386339332648	8.74378335107247	18.0928299364463	9.02693696109537e-07	0.000122933522618005	0.450312966795826	0
ENSMUSG00000069805	Fbp1	-1.88800240110807	-4.28822018137056	-2.40021778026249	0.764362547541822	18.2557957529875	9.04661551136259e-07	0.000122933522618005	-4.28822018137056	1
ENSMUSG00000030699	Tbx6	-2.60906631082073	-2.6830653722846	-0.0739990614638656	2.04467479969126	18.7473962243399	9.0689668764155e-07	0.000122933522618005	-2.6830653722846	1
