seqnames	start	end	width	strand	nWindows	logFC.stage8.IIvsI.up	logFC.stage8.IIvsI.down	logFC.stage8.IIIvsI.up	logFC.stage8.IIIvsI.down	logFC.stage8.IIIvsII.up	logFC.stage8.IIIvsII.down	PValue	FDR	best	logFC.stage8.IIvsI	logFC.stage8.IIIvsI	logFC.stage8.IIIvsII	logCPM
chr1	14108901	14109550	650	*	11	0	11	0	9	9	0	0.0650597868374177	0.652665969835998	4041	-2.00488596402408	-1.29425728679713	0.710628677226958	-1.29163902861739
chr1	14149701	14151100	1400	*	26	14	6	20	0	10	5	0.079660589952236	0.691295652566244	4096	2.22709725029352	1.50759441241032	-0.719502837883203	-0.736954155095292
chr1	14162351	14163000	650	*	9	5	2	0	3	1	5	0.0408592267340386	0.579966749041237	4128	1.94300966032764	0.15194161693933	-1.79106804338831	-1.59219422616007
chr1	14167201	14167400	200	*	2	0	2	2	0	2	0	0.0419628184964014	0.584265846420221	4169	-1.09574647118387	1.48989423757964	2.5856407087635	-1.69945114777455
chr1	14181051	14182200	1150	*	19	6	8	11	3	14	0	0.0114920823158536	0.394120887040929	4176	0.715746936172488	1.43660560389704	0.720858667724555	0.399893069417146
chr1	14244701	14245300	600	*	10	0	7	1	4	9	0	0.0242358875567264	0.4975419619988	4256	-3.91593306575303	-1.05727524565012	2.85865782010291	-1.23869670318711
chr1	14257001	14258100	1100	*	20	1	3	11	3	14	0	0.00233458665330466	0.207005011078666	4272	0.210864055600333	1.06220146979372	0.851337414193389	1.40122182220686
chr1	14297951	14298950	1000	*	11	3	7	6	0	9	0	0.0688251412015074	0.665023792270137	4304	-3.52457472679692	0.703132547997925	4.22770727479485	-1.62890857111348
chr1	14315951	14316550	600	*	10	0	9	8	0	10	0	0.0453073075526643	0.598833531214577	4375	-1.99151150149146	1.06502141596192	3.05653291745338	-1.38442713941983
chr1	14422551	14423350	800	*	14	7	4	11	0	6	3	0.0231905731059536	0.49222603493647	4418	2.20016803214339	2.11761810373732	-0.0825499284060671	-0.973332478229622
chr1	14639451	14639800	350	*	5	0	5	2	0	5	0	0.0556265364180817	0.628850757453281	4652	-5.51440941492692	0.545858304469633	6.06026771939655	-1.04743160361461
chr1	14671701	14672850	1150	*	21	0	9	8	0	13	0	0.00463974224409063	0.277103997839556	4679	-3.61716289218449	1.14450287204892	4.76166576423341	0.189061320893461
chr1	14739601	14740450	850	*	15	0	14	5	0	15	0	0.0717011238088556	0.672663917942211	4744	-3.10967530403948	0.612355496614931	3.72203080065441	-1.18293225486211
chr1	14842501	14843000	500	*	5	0	5	0	1	5	0	0.072153280310944	0.674119294465848	4817	-8.911180865259	-0.26362186398131	8.64755900127769	-1.55702711492068
chr1	15266501	15267000	500	*	8	4	1	0	8	0	8	0.00228560602570722	0.205598558133178	4879	0.0859015148768811	-5.39007279679811	-5.47597431167499	-1.55676046484613
chr1	15423401	15423900	500	*	7	0	5	0	1	6	0	0.0879051548784463	0.709887992221276	4923	-9.25158804763174	-0.78844448214593	8.46314356548581	-1.50085577728514
chr1	15651651	15652800	1150	*	21	2	9	0	14	7	10	0.0412471838815984	0.580876460138131	5005	-2.53927263494543	-0.574458660415499	1.96481397452993	-0.628955111009878
chr1	15891901	15893200	1300	*	24	0	20	3	7	14	0	0.0984376192194763	0.729871954696555	5082	-1.54714853118209	-0.45330226589941	1.09384626528268	0.247185554407452
chr1	16097201	16098150	950	*	12	0	11	0	8	6	3	0.00392825808306037	0.258720100170921	5177	-1.57824400214107	-3.38459820965367	-1.8063542075126	-1.52748456669736
chr1	16127551	16128500	950	*	17	8	2	11	0	6	0	0.0693007622333685	0.665898137763235	5301	-15.1313543771349	1.14036419342572	16.2717185705606	-1.22411818920525
chr1	16213601	16214550	950	*	13	0	10	1	5	11	0	0.014233509852711	0.421980124664538	5385	-5.55445485870692	-3.21222137148191	2.34223348722501	-1.58043802121498
chr1	16228851	16230050	1200	*	17	4	6	11	0	13	0	0.0610494274970143	0.642548931771238	5429	-0.0387597567800283	1.60237759511499	1.64113735189502	-0.626439812528569
chr1	16247551	16249050	1500	*	28	3	5	14	0	9	0	0.00312325219651242	0.234632838506248	5465	-0.652551017752029	0.870932719776773	1.5234837375288	1.11814743108127
chr1	16248951	16250450	1500	*	28	0	7	7	3	13	2	0.00077075663619099	0.121702824798227	5467	-0.769785042419885	0.696200555200859	1.46598559762074	1.71062508157144
chr1	16304601	16305550	950	*	12	0	12	0	6	7	0	0.0255712346014841	0.504159285997145	5572	-4.10776714837369	-0.324220955936418	3.78354619243727	-1.65816284004189
chr1	16433451	16433750	300	*	4	0	4	0	0	4	0	0.0668801498537489	0.658256170266013	5589	-2.64195747812369	0.325543576298372	2.96750105442206	-1.56994914922725
chr1	17449951	17450850	900	*	16	2	2	16	0	15	0	0.00375295962238437	0.254171692565045	5904	0.202743157670576	1.27703051329901	1.07428735562844	0.866565685135927
chr1	17450751	17451600	850	*	15	1	5	6	3	10	2	0.0377827623942758	0.569685271069209	5911	-0.0540150501108927	1.04380339702302	1.09781844713391	0.716341060520491
chr1	19088201	19088500	300	*	4	0	4	0	3	4	0	0.00439371724708165	0.269772054594341	6075	-9.44991112045336	-0.690909812906042	8.75900130754732	-1.57269541645067
chr1	19105401	19105850	450	*	6	6	0	0	0	0	6	0.0905073784947057	0.715341755764907	6106	1.67088791381358	-0.289546025122802	-1.96043393893639	-1.59159150167166
chr1	19208851	19210150	1300	*	21	8	3	0	2	1	7	0.0192708674129417	0.465077948846224	6143	2.31721733120884	0.108389447302287	-2.20882788390655	-1.29984301355372
chr1	19234751	19235650	900	*	13	6	1	1	7	1	8	0.0555787776930475	0.628850757453281	6332	0.581686621267878	-1.57281237274631	-2.15449899401419	-1.15076996912066
chr1	19680851	19681700	850	*	13	10	1	12	0	7	0	0.0543546501416025	0.626197585563248	6425	1.53706356000543	2.05497402447385	0.517910464468423	-1.27835243010131
chr1	19927751	19928300	550	*	9	0	4	0	9	0	8	0.00276041477385815	0.222826872715018	6477	0.020567094207849	-2.70560931005171	-2.72617640425956	-1.11262316067463
chr1	19951101	19952450	1350	*	25	6	7	23	0	21	0	0.000386942152309544	0.0847942776634632	6499	-0.128773415906442	1.74131963752078	1.87009305342723	0.431611872605287
chr1	19973351	19974400	1050	*	15	13	0	7	0	2	11	0.0254954364764666	0.503782095127643	6517	2.1213499380913	0.086761286358504	-2.03458865173279	-1.61839176754913
chr1	20242401	20242900	500	*	8	0	7	5	0	8	0	0.0618539048721638	0.644658535542849	6538	-2.86351553811746	0.754721364000823	3.61823690211828	-1.09923428068837
chr1	20366701	20367100	400	*	6	5	0	6	0	5	0	0.00460513393554177	0.276670426795646	6569	1.18686453692358	2.41654702382118	1.2296824868976	-1.18115079276423
chr1	20554401	20554750	350	*	5	0	3	0	5	2	1	0.0412366175636273	0.580876460138131	6600	-3.08474015280921	-2.84959682995683	0.235143322852376	-1.64262237848297
chr1	20803451	20803850	400	*	6	0	5	0	6	2	2	0.00963085292124766	0.367960222533711	6678	-3.78366204224843	-3.47859833135411	0.305063710894318	-1.58599297564252
chr1	20832551	20833050	500	*	6	0	6	0	6	1	3	0.0880340513305168	0.710241029774518	6710	-0.867367628068259	-2.08907611714612	-1.22170848907786	-1.69047518079812
chr1	20845651	20846000	350	*	5	2	2	0	4	0	5	0.00102684321966926	0.142311837211302	6716	-0.640402456298343	-8.03070341259819	-7.39030095629985	-1.67909684856873
chr1	20899501	20899650	150	*	1	0	0	0	1	0	1	0.0785776624493765	0.688642675867536	6800	-0.0761248538413369	-2.44636476258711	-2.37023990874577	-1.64027580307438
chr1	20907901	20908300	400	*	6	0	2	1	5	2	1	0.0655169930930022	0.654535973102934	6806	-3.03773225296659	-1.78095477125807	1.25677748170852	-1.62417365810085
chr1	21027351	21027900	550	*	9	8	0	6	0	0	8	0.0618045776866847	0.644658535542849	6980	2.29871899268648	0.677680959017184	-1.6210380336693	-1.35150823566678
chr1	21044701	21045150	450	*	7	0	7	4	0	7	0	0.055093599494919	0.627004806036497	7015	-7.07851904037019	1.1772192501485	8.25573829051869	-1.7006416556781
chr1	21051951	21053450	1500	*	23	10	6	17	0	10	0	0.0812459222947153	0.69493921097648	7039	1.88169154699631	1.95444758346882	0.0727560364725153	-1.41904015201096
chr1	21101051	21102300	1250	*	23	9	0	15	0	12	4	0.0580808296808974	0.634843390648921	7143	0.0321146592190787	1.35229309449632	1.32017843527724	-0.191404159155003
chr1	21124751	21125400	650	*	11	0	8	2	6	10	1	0.0851512531681078	0.703696435523325	7167	-4.61604814415785	-1.14188913711048	3.47415900704736	-1.3100986085763
chr1	22293351	22293650	300	*	4	0	4	0	4	1	1	0.00784517087285784	0.340700208665066	7394	-6.08032479155993	-1.64648074131975	4.43384405024017	-1.61697010265008
chr1	22805951	22806950	1000	*	18	0	14	0	18	5	4	0.00177085253756669	0.183322729671728	7468	-1.18986487070434	-1.68013423246853	-0.490269361764193	0.0791126483422471
chr1	23061901	23062550	650	*	11	0	6	0	11	0	6	0.0211868522493628	0.479042507028196	7515	-0.922421525303129	-1.90060526294269	-0.97818373763956	-0.95705785765918
chr1	23934901	23935650	750	*	13	0	7	1	8	6	7	0.059104255167695	0.637550026544711	7777	0.0335674585998348	-2.00817374682398	-2.04174120542381	-1.44888997810047
chr1	24133751	24134250	500	*	8	0	0	0	8	0	8	0.0083837199875311	0.350305588416602	7888	-0.190293994456961	-6.77021286231097	-6.57991886785401	-1.66606913057689
chr1	24171501	24171850	350	*	5	0	4	0	5	1	3	0.0338715116078439	0.551607631958916	7903	-0.512437428999551	-1.82935413882609	-1.31691670982654	-1.04264271726244
chr1	24292501	24293100	600	*	10	0	9	0	10	1	4	0.0760469333976116	0.683037279816737	8013	-1.66807836975092	-1.80105586072676	-0.13297749097584	-1.19640887162535
chr1	24302501	24303400	900	*	16	0	10	2	6	10	3	0.007916790799462	0.341863398106338	8025	-7.10097635238105	-0.283136315016441	6.81784003736461	-0.228224818869361
chr1	24698501	24698800	300	*	4	0	3	0	4	2	1	0.0361637677954024	0.561078007345419	8125	-3.38340129938802	-2.50808077069596	0.875320528692064	-1.66133726243381
chr1	30181251	30181950	700	*	12	4	0	12	0	12	0	0.00400635168540613	0.260708397726159	8319	0.303723198618135	2.04336468479342	1.73964148617528	-1.31476097125111
chr1	30502351	30502800	450	*	7	2	2	7	0	5	0	0.03071515689881	0.535703036561567	8338	-1.23809618206803	1.42444607808825	2.66254226015628	-1.51479663990798
chr1	30938501	30939350	850	*	12	1	4	0	5	4	1	0.0288664293729286	0.524635360709036	8482	-12.1090901606705	-0.65297202413803	11.4561181365324	-1.50815777263402
chr1	30940601	30941050	450	*	7	0	7	0	3	7	0	0.0264425986470488	0.509205370195145	8491	-12.0208787316496	-0.66500576241464	11.355872969235	-1.49764267845303
chr1	32834601	32835300	700	*	12	0	11	0	8	6	1	0.0551326529462497	0.627096298076411	8577	-3.867111232707	-1.027828173048	2.839283059659	-1.09956363955517
chr1	33584301	33584600	300	*	4	0	2	0	1	2	0	0.0990488284837677	0.731163721453964	8649	-3.53986002357141	-0.172096183526973	3.36776384004444	-1.46373748325979
chr1	33631301	33631550	250	*	3	3	0	0	3	0	3	0.0826675997203631	0.698376763140857	8657	1.55142212089368	-2.58905256975427	-4.14047469064795	-1.62079090615458
chr1	33763551	33764500	950	*	15	7	4	15	0	12	0	0.00139414960703148	0.164547320509899	8899	0.544816606790261	1.86036729788694	1.31555069109668	-0.65712882065529
chr1	33813301	33814400	1100	*	20	1	8	0	15	2	12	0.00635678020114955	0.315217228001063	8931	-0.746086110921872	-2.65070977408202	-1.90462366316015	-0.0985789503986417
chr1	33853701	33854250	550	*	9	0	9	0	7	1	3	0.0230309582433711	0.490993900421774	8959	-1.49070745248053	-2.01347543073111	-0.522767978250588	-1.38369122891002
chr1	33993701	33994600	900	*	16	2	5	8	0	13	0	0.0654003370260199	0.654231983433061	9136	0.808416758330191	1.9233798352437	1.11496307691351	-1.3857453946902
chr1	33996401	33996900	500	*	8	8	0	7	0	1	1	0.0527799478880914	0.621820588519182	9148	1.92312038904511	2.37824654272047	0.455126153675366	-1.66586153532172
chr1	34035401	34035700	300	*	4	0	4	0	1	4	0	0.0612126465364492	0.643078863474252	9338	-4.34807506676737	-0.775736375774888	3.57233869099248	-1.67734181500258
chr1	34074601	34075350	750	*	12	0	7	3	0	12	0	0.00915819381957938	0.361003850948743	9428	-9.87050190649613	0.105711156937726	9.97621306343386	-1.29930990223917
chr1	34103301	34104550	1250	*	23	0	19	0	22	1	7	9.76011378128079e-05	0.0367694307942041	9474	-2.01946869481844	-3.4355365177236	-1.41606782290516	-0.847955563566143
chr1	34140101	34140950	850	*	15	0	12	1	8	10	1	0.0382362397763561	0.571398798061516	9556	-3.47808203526867	-1.19176312033872	2.28631891492995	-1.41505958827517
chr1	34236801	34237650	850	*	10	8	0	10	0	2	3	0.0423668842445565	0.586590986323607	9658	2.06872227209525	1.47798372883244	-0.590738543262816	-1.40689554775654
chr1	34376151	34376450	300	*	4	0	4	0	4	1	0	0.0117632243570427	0.396698508788189	9671	-1.60083976785558	-1.95030367708894	-0.349463909233363	-1.6766289856352
chr1	34433751	34435200	1450	*	27	6	2	4	4	3	7	0.00872457217230625	0.355706393919374	9776	1.59977562748371	1.08499637674087	-0.51477925074284	0.0308734889750039
chr1	34435101	34436500	1400	*	26	3	6	5	3	4	3	0.0167700181265293	0.445070939431498	9777	1.48911818540826	0.979530175694916	-0.509588009713341	0.0689039931393647
chr1	34484451	34484600	150	*	1	0	0	0	1	0	1	0.0457699442777688	0.599389664944348	9961	0.445945254954606	-2.94185665187772	-3.38780190683233	-1.65946121140036
chr1	34485201	34486300	1100	*	20	10	0	8	3	0	8	0.0290862200858839	0.525097543377196	9967	2.49496694115735	1.35285025375011	-1.14211668740724	-1.10712551153341
chr1	34505151	34505750	600	*	9	0	8	0	7	6	1	0.00208559249966366	0.1976036111249	9995	-3.63184603180738	-2.94797595705717	0.683870074750205	-1.30716665162852
chr1	34533151	34533550	400	*	6	0	1	0	6	0	3	0.087867341038036	0.70979027905146	10039	-0.153872585286495	-2.95376879456448	-2.79989620927799	-1.38507834716325
chr1	34579451	34580350	900	*	16	0	7	0	10	6	7	0.0859346623975932	0.705316104775765	10111	-0.0151921113551723	-1.10576267454568	-1.0905705631905	0.197142328266345
chr1	34700251	34701200	950	*	17	0	11	0	14	8	6	0.0193187072207371	0.465536417724413	10234	-4.12577108649537	-0.620095135601926	3.50567595089345	-1.2145832172187
chr1	34716451	34716750	300	*	4	0	4	0	4	1	3	0.0122196506450523	0.402329676586227	10248	-1.14985862646539	-2.96932555012355	-1.81946692365816	-1.62752414429395
chr1	34732051	34732550	500	*	8	1	4	0	8	0	4	0.0345164676993668	0.554398828353741	10254	0.624891438710095	-3.45174518383529	-4.07663662254538	-1.48530047295466
chr1	34733601	34733800	200	*	2	0	1	0	2	0	2	0.0493505425374996	0.610857971424839	10262	-0.302067644291355	-2.81613114668318	-2.51406350239182	-1.69681118779734
chr1	34994051	34995200	1150	*	21	7	3	13	1	6	1	0.0255316761392381	0.503990448241855	10622	1.33595218562713	1.25543589417461	-0.0805162914525251	0.36599605061507
chr1	35002851	35003950	1100	*	20	12	0	17	0	9	1	0.00575086548171452	0.30362712787403	10642	1.21803180770447	1.52547750757752	0.307445699873043	0.27504762925216
chr1	35495801	35496400	600	*	10	0	9	3	1	8	0	0.0481764494445927	0.606927986659762	10766	-1.46856460992291	0.536978297152706	2.00554290707562	-1.29589782751725
chr1	35523601	35524700	1100	*	16	0	12	0	13	8	4	0.0009580571312404	0.13724029498641	10787	-16.8561421510543	-0.676281895892702	16.1798602551616	-1.56296434057077
chr1	35805501	35806600	1100	*	20	7	7	12	1	15	0	0.000617746618964077	0.108215813744182	10875	1.92460359173194	3.27394921839811	1.34934562666618	-1.06640297283494
chr1	35953651	35954400	750	*	13	0	10	10	0	13	0	0.06291560937686	0.647727676122722	11097	-2.6016931194676	1.65159952344339	4.25329264291099	-1.28538229896763
chr1	35992301	35992750	450	*	6	0	6	2	0	6	0	0.0169476825049103	0.446619608715363	11132	-4.64510064615413	1.33172736470327	5.9768280108574	-1.63823041128647
chr1	36064251	36065600	1350	*	25	6	3	15	0	9	3	0.0454782717403732	0.599327343164894	11255	-0.577313272854937	0.625840655882182	1.20315392873712	0.976099536187542
chr1	36131551	36132500	950	*	17	7	4	4	7	4	5	0.0798760417476501	0.691535100606402	11496	-4.07688310867233	-2.94606920678042	1.13081390189192	-1.54442454856719
chr1	36262151	36262350	200	*	2	0	2	0	0	1	0	0.00802103184707866	0.343847981620109	11633	-18.1359495929683	-0.250604265099253	17.885345327869	-1.64751786691969
chr1	36287651	36288200	550	*	9	3	0	0	6	0	9	0.0940904515103588	0.722245819187067	11743	0.604197587259709	-2.68754347206534	-3.29174105932505	-1.68096798715947
chr1	36323851	36324800	950	*	17	5	1	3	9	3	8	0.0499822645292145	0.612710259050859	11910	0.713875534862088	-2.32743845505155	-3.04131398991364	-1.25961293059882
chr1	36410551	36411050	500	*	8	4	0	3	3	0	3	0.0988976590321018	0.730840450410009	11992	-0.481232269957927	-4.90953125071893	-4.428298980761	-1.5468302102936
chr1	36471701	36472600	900	*	16	0	4	0	0	9	0	0.0827765264812921	0.698440289477208	12081	-1.16680916006124	0.43660280020705	1.60341196026829	0.59320555464024
chr1	36531401	36532500	1100	*	20	10	2	5	6	0	12	0.0881329228599835	0.710436719096464	12282	2.11143948064266	0.917473286036097	-1.19396619460656	-1.38007639507279
chr1	36544151	36544450	300	*	2	2	0	0	1	0	2	0.0281545613704416	0.521584893979505	12350	0.749891212946211	-2.92433581855321	-3.67422703149942	-1.67368804920102
chr1	36579851	36581300	1450	*	27	0	7	5	0	11	0	0.0165820252867089	0.443678234926843	12806	-1.20709402300662	0.220742703084412	1.42783672609103	1.01664094005847
chr1	36724351	36724700	350	*	4	0	4	0	3	2	0	0.0177799144901711	0.453140161566981	13399	-5.34776277264194	-0.191647492739418	5.15611527990252	-1.69618097256157
chr1	36854051	36854550	500	*	8	0	6	0	8	0	8	0.00140817395560547	0.164798121695582	13634	-0.774101155858272	-6.44770163520479	-5.67360047934651	-1.31276691594009
chr1	36919501	36921000	1500	*	28	2	11	20	0	24	0	0.0585520368078812	0.636085711047115	13669	0.407299848473999	1.6057636425031	1.1984637940291	-0.0386606524612131
chr1	36933951	36935000	1050	*	16	6	2	9	1	5	1	0.0440189851197368	0.593814975906032	13700	2.90581368292388	2.8819946795108	-0.0238190034130814	-1.41404069987668
chr1	36996451	36997450	1000	*	18	11	3	10	1	5	4	0.082521632671387	0.698364835917445	13777	1.6764744114474	1.75882613999287	0.0823517285454665	-0.746077262741042
