seqnames	start	end	width	strand	nWindows	logFC.stage35.IIvsI.up	logFC.stage35.IIvsI.down	logFC.stage35.IIIvsI.up	logFC.stage35.IIIvsI.down	logFC.stage35.IIIvsII.up	logFC.stage35.IIIvsII.down	PValue	FDR	best	logFC.stage35.IIvsI	logFC.stage35.IIIvsI	logFC.stage35.IIIvsII	logCPM
chr1	9578301	9579600	1300	*	24	14	0	10	3	3	9	0.0116119229951637	0.744353451133115	1484	1.16896887638587	1.33507980417354	0.166110927787668	-0.045259571095717
chr1	9648851	9649750	900	*	15	2	0	7	0	7	0	0.017840464413505	0.819575879215342	1593	-0.455013743237945	1.04659780471937	1.50161154795732	-0.869075393742998
chr1	9660851	9661700	850	*	12	4	0	3	0	1	2	0.0970903276488013	0.999996693154928	1633	2.22782112317856	1.12136547328973	-1.10645564988883	-1.61142935001403
chr1	9662001	9662500	500	*	8	6	0	3	0	0	2	0.0228057960586775	0.855192233024901	1637	1.92315345646666	1.75580452964043	-0.167348926826234	-1.35462007307021
chr1	9796101	9796500	400	*	5	5	0	4	0	0	0	0.0370126881747676	0.931914457363443	1787	2.69538012962636	2.49682334098854	-0.198556788637822	-1.65338372488161
chr1	10038951	10039800	850	*	15	5	0	6	0	0	0	0.0825145481469746	0.999996693154928	2081	1.17003069617919	1.26443529957417	0.0944046033949851	-1.10512492352109
chr1	10396951	10397350	400	*	6	3	0	0	4	0	6	0.0556463608292182	0.999996693154928	2260	1.37837241200389	-0.02644606679668	-1.40481847880057	-1.2778232781101
chr1	10992851	10993950	1100	*	20	0	0	0	11	0	14	0.00544533246980866	0.612612736108156	2350	-0.00256468432259315	-1.29063534553581	-1.28807066121322	0.908333309626459
chr1	11138001	11138450	450	*	7	0	1	0	4	0	5	0.020953547894917	0.842336522803776	2424	-0.822810401754899	-3.26828766533125	-2.44547726357635	-1.57065275568642
chr1	11565001	11565600	600	*	8	1	0	2	4	0	4	0.0333670963799984	0.91910217161034	2528	0.420074703699513	-1.74365644837503	-2.16373115207454	-1.33753975888211
chr1	12717801	12719200	1400	*	26	0	3	4	10	2	4	0.0937537171772971	0.999996693154928	2733	-0.330813902551246	-2.03502377386355	-1.7042098713123	-0.444890663136016
chr1	12810901	12812350	1450	*	27	14	0	10	0	3	2	0.0888130307540239	0.999996693154928	2907	0.616120598525387	1.65813557614752	1.04201497762213	-0.946504850035196
chr1	12814151	12814800	650	*	11	2	0	7	0	4	0	0.0892547735619382	0.999996693154928	2918	0.720070615914444	1.7421759708015	1.02210535488706	-1.53353214841176
chr1	13100301	13100650	350	*	5	0	0	0	5	0	5	0.0413380111087852	0.95334210230148	3155	-0.391276292847741	-2.18085072153059	-1.78957442868284	-1.50281223461519
chr1	13367151	13367650	500	*	6	4	2	4	0	2	0	0.0425345789480366	0.959849850428486	3534	1.59641818147273	1.82456649038907	0.228148308916341	-1.49203376822513
chr1	13828851	13829850	1000	*	17	8	0	0	7	0	15	0.00312993138105555	0.517457860255782	3842	0.547969745436955	-1.2795092150571	-1.82747896049406	0.135693536128242
chr1	13835901	13836800	900	*	16	1	0	0	9	0	12	0.0449238109707059	0.967821695599226	3885	0.201012905605204	-1.45166142667012	-1.65267433227532	-0.59102228078963
chr1	13991701	13992950	1250	*	23	5	0	0	20	0	19	0.016419753737954	0.803165316261152	3927	0.628057024125115	-1.99156277631372	-2.61961980043884	-1.23053987430643
chr1	14134951	14135600	650	*	11	4	0	2	6	0	7	0.0385203661963913	0.938322039408601	4057	0.689339269035597	-1.48314795406371	-2.17248722309931	-1.30356495690998
chr1	14257001	14258100	1100	*	20	0	0	1	15	0	14	0.00588606901396575	0.630549701724716	4271	0.213620362565158	-0.813040781174943	-1.0266611437401	1.61361028277108
chr1	14309151	14310000	850	*	14	5	0	2	0	0	6	0.0841291621341148	0.999996693154928	4341	0.770412343518423	0.186084172144877	-0.584328171373546	0.405951221592294
chr1	14462401	14463200	800	*	14	0	5	0	13	0	10	0.00212333089137238	0.45577671943743	4446	-0.4807388004345	-2.27340946419268	-1.79267066375818	0.592844000840925
chr1	14464201	14465150	950	*	17	0	3	0	11	0	7	0.00225389489074975	0.464332208700641	4469	-0.0210312926039129	-0.970405770721731	-0.949374478117818	1.86288158984611
chr1	14465051	14465950	900	*	16	0	5	0	13	0	9	0.000291776696099397	0.215591805693512	4471	0.152588804600617	-0.910317423849141	-1.06290622844976	1.93897212762131
chr1	14633351	14633500	150	*	1	0	0	0	1	0	1	0.0869137875204647	0.999996693154928	4621	-0.122312652773297	-1.43550894615832	-1.31319629338502	-1.68350000934229
chr1	14639451	14639800	350	*	5	5	0	1	0	0	4	0.086562586682878	0.999996693154928	4653	2.44938091524913	1.48424266765335	-0.965138247595775	-1.17259837583353
chr1	14671701	14672850	1150	*	21	1	0	0	5	0	8	0.0530705655067609	0.997386287683093	4683	0.311902831968498	-0.661068391099919	-0.972971223068417	1.13340335983067
chr1	14739601	14740450	850	*	15	5	0	0	8	0	12	0.0979789834150382	0.999996693154928	4740	0.780326984726353	-1.40737635926069	-2.18770334398705	-1.56991249132438
chr1	14947151	14948300	1150	*	21	13	0	4	3	0	12	0.032083738223731	0.911549139431603	4854	1.1594393420385	-0.703806373628165	-1.86324571566666	0.0241458831387512
chr1	15423401	15423900	500	*	7	0	6	0	5	0	2	0.0122128833006525	0.75125745473891	4929	-0.806106101874221	-3.74612118506385	-2.94001508318963	-1.67644023257649
chr1	15651651	15652800	1150	*	21	0	2	0	7	3	7	0.0531212014815544	0.997428049632025	5007	-0.4925807773422	-2.0279442347936	-1.5353634574514	-0.786765719639674
chr1	15751101	15751550	450	*	7	4	0	1	2	0	3	0.0995740912290339	0.999996693154928	5019	0.243790205806643	-1.74316988075287	-1.98696008655951	-1.6559648880818
chr1	16099351	16100250	900	*	14	1	5	0	11	1	11	0.0507915207141205	0.987339386184345	5210	-0.887427646332136	-1.96711587732075	-1.07968823098861	-1.64074346297319
chr1	16103651	16104750	1100	*	20	6	0	6	0	1	0	0.000541315605320149	0.28085478997534	5231	1.15956467454862	1.32098495319972	0.161420278651097	0.465446855237284
chr1	16104651	16105850	1200	*	22	0	0	0	0	0	3	0.0559865675732633	0.999996693154928	5242	0.258071276918095	-0.497235900381757	-0.755307177299852	1.50652467768064
chr1	16127551	16128500	950	*	17	6	1	0	9	0	9	0.0920875814104623	0.999996693154928	5306	0.970010593416119	-0.266631921149969	-1.23664251456609	-1.42196379476843
chr1	16136351	16137200	850	*	15	4	0	10	0	8	0	0.0096428042951782	0.708892042486542	5317	2.7162518354898	3.11955392671866	0.403302091228866	-1.36865184242022
chr1	16227701	16228950	1250	*	23	18	0	9	0	0	13	0.0234952115902269	0.860284401691976	5414	1.46867403388139	0.954814536758875	-0.513859497122518	-0.985165693189777
chr1	16248951	16250450	1500	*	28	10	0	7	9	0	18	0.0128785936628847	0.759661079158792	5472	0.271517112256942	-0.77724795220756	-1.0487650644645	1.71044724962927
chr1	16254851	16255050	200	*	2	2	0	2	0	0	0	0.0704419554809331	0.999996693154928	5504	1.32038677518678	1.132906726956	-0.187480048230775	-1.59523465930401
chr1	16255701	16256050	350	*	5	3	0	0	5	0	5	0.0877696019159686	0.999996693154928	5509	0.924230386784348	-0.913445432201452	-1.8376758189858	-1.31629495004802
chr1	16265201	16265450	250	*	3	0	3	0	3	0	2	0.0577131907659198	0.999996693154928	5511	-1.05458019810005	-1.59513736597949	-0.540557167879437	-1.60176405538592
chr1	16293201	16294250	1050	*	19	2	0	3	1	0	8	0.00345739398912916	0.538591100079451	5531	0.744033224489485	0.2344412571474	-0.509591967342085	1.55478775004862
chr1	16294151	16295300	1150	*	19	8	6	0	0	4	4	0.00371199508560113	0.552330174092531	5532	0.848324586236537	0.298742433552723	-0.549582152683813	1.21698791387817
chr1	16723651	16724100	450	*	7	6	0	7	0	2	1	0.00708969908492379	0.660118474304011	5765	3.65912849768245	3.66170226385127	0.0025737661688254	-1.69225492847001
chr1	17449951	17450850	900	*	16	0	0	0	11	0	14	0.0437794008926563	0.965317947301762	5905	0.00734119874980138	-1.14404740753961	-1.15138860628941	0.736279503491776
chr1	17569851	17570750	900	*	16	9	0	6	7	0	12	0.0631702911331373	0.999996693154928	5935	2.78697592296197	1.02556859489488	-1.76140732806709	-1.40815184799434
chr1	17655701	17656100	400	*	6	6	0	0	3	0	6	0.000136178141311452	0.160172359257764	5954	2.4004499789449	0.138809986235838	-2.26163999270906	-1.3697836468359
chr1	17665851	17666250	400	*	6	0	0	0	6	0	6	0.0986508043366234	0.999996693154928	5958	0.104823406877907	-1.29272442133435	-1.39754782821226	-0.989990427126545
chr1	18223451	18224350	900	*	16	3	2	16	0	16	0	0.074063572350275	0.999996693154928	6061	0.826356879007831	1.7865729969336	0.960216117925767	-1.43668914743856
chr1	19211651	19213000	1350	*	24	11	4	11	0	3	0	0.0416924893646849	0.95384305541426	6204	3.20068942147278	2.91527175514487	-0.285417666327913	-1.44500060840169
chr1	19680851	19681700	850	*	13	9	0	13	0	7	0	0.0241204801877531	0.86678214573756	6429	1.83724349176563	2.49905639359439	0.661812901828761	-1.49199287630453
chr1	20310951	20311850	900	*	11	0	2	0	6	1	5	0.0593747763348583	0.999996693154928	6564	-0.0584573901143197	-2.32076883586376	-2.26231144574944	-1.15733871994844
chr1	20672151	20672500	350	*	5	0	4	0	0	4	0	0.0187975132491391	0.827420783678563	6612	-1.9466594847884	0.255750961449691	2.20241044623809	-1.58368254303775
chr1	20819551	20820850	1300	*	24	8	0	5	1	1	8	0.0201876669120163	0.837218347043945	6682	2.40688413748945	1.41773111036701	-0.989153027122434	-1.30726369358655
chr1	20996501	20997500	1000	*	18	1	0	1	13	0	13	0.0213007394065634	0.844853506113265	6905	0.120355270364425	-0.902046612994194	-1.02240188335862	1.09024715319799
chr1	21010201	21011000	800	*	14	8	0	6	0	3	3	0.0346991722385275	0.924040028397437	6957	2.13589347547722	1.34410529943121	-0.79178817604601	-1.11774528524493
chr1	21044701	21045150	450	*	7	0	7	0	7	0	0	0.0879250674521735	0.999996693154928	7018	-1.0592579370812	-0.813045500844212	0.246212436236984	-1.45802434018695
chr1	21252351	21253000	650	*	9	0	4	0	9	0	8	0.044952767431481	0.967821695599226	7255	-0.80863943014754	-2.05571120428301	-1.24707177413547	-1.64728909714236
chr1	22804201	22804700	500	*	7	3	1	3	0	0	1	0.0289822274311941	0.895311078270661	7440	2.13492446703803	2.43692072346415	0.301996256426124	-1.6357424787458
chr1	23921501	23922750	1250	*	23	0	4	0	15	1	13	0.0850021159384379	0.999996693154928	7756	-0.0650654430748908	-1.2702831596203	-1.20521771654541	0.164486743914064
chr1	25828951	25830250	1300	*	24	10	0	5	9	0	12	0.0755308520047128	0.999996693154928	8230	0.515692865181134	-0.821702074758512	-1.33739493993965	-0.36871361143772
chr1	30147501	30148000	500	*	8	5	0	0	8	0	8	0.0256167780173264	0.876030759405101	8294	0.614466276990855	-1.42419403177699	-2.03866030876784	-0.706813607903607
chr1	32834601	32835300	700	*	12	0	12	1	1	11	0	0.0524998977946875	0.995207195329379	8576	-1.19513840347667	0.362326692392273	1.55746509586894	-1.11574302170859
chr1	33201701	33202050	350	*	5	4	0	5	0	1	0	0.0232474622954714	0.858675303914282	8602	3.19169784510812	2.91709535919903	-0.274602485909089	-1.48696277190738
chr1	33210001	33210350	350	*	5	2	0	2	0	0	1	0.0324477079484939	0.912908418288518	8604	2.07643329030004	1.5725422292344	-0.503891061065636	-1.64136902140682
chr1	33578551	33579200	650	*	11	0	3	0	9	0	7	0.0105773266259876	0.726680056084387	8640	-0.428851038749964	-1.67747707826838	-1.24862603951842	-0.574594577862777
chr1	33763551	33764500	950	*	15	13	0	0	6	0	13	0.0133310338292969	0.761966638055957	8901	0.98866507847774	-1.44397234480779	-2.43263742328553	-1.04338821252595
chr1	33897801	33898500	700	*	12	9	0	4	0	0	9	0.0659032648228463	0.999996693154928	8973	1.91325220822345	1.36385683926542	-0.549395368958031	-1.38642644237428
chr1	34032851	34033700	850	*	15	0	1	0	10	0	10	0.0782736692660239	0.999996693154928	9327	-0.554062310499753	-1.88744753514451	-1.33338522464476	-0.807789574676152
chr1	34063851	34064300	450	*	7	0	5	0	4	1	0	0.063761009077075	0.999996693154928	9390	-1.49170763804813	-0.816356861102184	0.675350776945944	-1.53025537142593
chr1	34097351	34097500	150	*	1	0	0	1	0	1	0	0.00543313691907445	0.612612736108156	9455	-0.403884267222842	1.22929330321163	1.63317757043447	-1.66620291999936
chr1	34104451	34105650	1200	*	22	7	5	10	1	12	0	0.0457153054399489	0.968340715143276	9486	0.915094945316432	2.05104365075021	1.13594870543378	-1.4394870735402
chr1	34139351	34139850	500	*	8	4	0	2	2	0	5	0.047843333447477	0.976296494323406	9552	1.55978195500734	0.129400569118548	-1.43038138588879	-1.68294600272288
chr1	34182701	34183200	500	*	8	0	2	5	1	4	1	0.00812294764642996	0.674177845031595	9612	-1.64901570533844	0.89591943953734	2.54493514487578	-1.51466379315049
chr1	34387101	34388000	900	*	16	0	0	0	12	0	11	0.0288398270426499	0.894560267021258	9681	0.104364987637914	-1.14893923657451	-1.25330422421243	-0.00864550249293508
chr1	34402101	34402900	800	*	14	4	0	2	10	0	11	0.0313698507089539	0.908152318838111	9714	0.515175211676677	-1.34637520717353	-1.86155041885021	-1.22998380743153
chr1	34484451	34484600	150	*	1	1	0	1	0	0	0	0.0879207541778567	0.999996693154928	9961	1.05830268247248	1.46279000653616	0.404487324063681	-1.65946121140036
chr1	35726601	35727050	450	*	7	0	0	0	6	0	5	0.0375497034546876	0.932458803189579	10830	-0.10345461394378	-1.76339015815077	-1.65993554420699	-0.852494063544812
chr1	35869451	35870250	800	*	14	5	1	11	0	7	1	0.00753325027801663	0.668120646050426	11030	0.533910743983743	1.38052670872872	0.846615964744977	-0.189757360833167
chr1	36105201	36105600	400	*	6	0	4	1	0	5	0	0.0905150343984468	0.999996693154928	11450	-1.09410343532782	0.276078469632325	1.37018190496014	-1.53208318234267
chr1	36145201	36145600	400	*	4	2	1	2	0	3	0	0.0455061339428147	0.968055690187943	11531	0.715492708787287	1.47006026942281	0.754567560635521	-1.67445545636895
chr1	36321701	36322300	600	*	10	0	6	0	4	2	0	0.0977962603998674	0.999996693154928	11873	-0.996195379671594	-0.901188428723304	0.0950069509482905	-1.06789842354219
chr1	36412301	36413150	850	*	15	5	2	13	0	11	0	0.0985635894378106	0.999996693154928	12004	0.243698408648086	1.21292975121033	0.969231342562242	-1.25394391608906
chr1	36444401	36445900	1500	*	28	3	8	3	7	0	1	0.0276641381362522	0.889889701934165	12037	-0.782159759491437	-1.28738703132267	-0.505227271831234	-0.35019983633381
chr1	36478451	36478900	450	*	6	5	0	5	0	2	2	0.0830554663004863	0.999996693154928	12111	1.39899867505901	0.425947611543976	-0.973051063515033	-1.57190307953178
chr1	36516001	36516450	450	*	7	0	2	6	0	6	0	0.00140458515263578	0.391464720467106	12225	0.331639269974544	2.03223541175792	1.70059614178338	-1.50226997190044
chr1	36585451	36586650	1200	*	22	6	0	2	9	0	17	0.00991357756849571	0.714448767699887	12871	-0.170082653638674	-1.42613183448782	-1.25604918084915	0.793244464926886
chr1	36588201	36589600	1400	*	26	5	0	8	0	1	0	0.0315352959913563	0.908231526267414	12920	1.00212405702891	1.41030701589636	0.408182958867451	0.0474131541667303
chr1	36861601	36862000	400	*	6	0	5	0	0	6	0	0.00182076113466795	0.424846721923378	13640	-2.04968763474155	-0.299922156155616	1.74976547858593	-1.56339050296569
chr1	36884701	36885300	600	*	6	2	2	0	4	0	3	0.0918573162542099	0.999996693154928	13647	1.02175208526701	-0.960925577725197	-1.98267766299221	-1.63289787830122
chr1	36996451	36997450	1000	*	18	7	0	4	4	2	10	0.00414754064346816	0.568236073531133	13784	1.19790423186574	-0.231482094723929	-1.42938632658967	-0.51217820179088
chr1	37054751	37054950	200	*	2	2	0	2	0	0	1	0.0155140238459581	0.793371853590654	13828	1.84103443020165	1.14700376744983	-0.694030662751818	-1.61956076396445
chr1	37186701	37187200	500	*	4	3	0	3	0	0	0	0.0205166899574524	0.840418594859119	13903	1.7020170019023	1.99441330562271	0.292396303720411	-1.62512902610608
chr1	37220151	37220600	450	*	7	0	7	0	0	7	0	0.0534065947271268	0.998599938889905	13924	-1.32823810176841	0.312561394283602	1.64079949605201	-1.35090289079325
chr1	37231301	37231650	350	*	5	0	3	0	4	0	0	0.00394129071000732	0.559238431116947	13928	-1.77962087185781	-2.03950711263475	-0.259886240776937	-1.51623448987917
chr1	37324501	37325050	550	*	9	0	4	0	8	0	3	0.0494528960049776	0.983828693148847	14083	-0.880800190275267	-1.49962119094044	-0.618821000665171	-1.03952059193449
chr1	37409651	37410650	1000	*	18	13	0	1	6	0	13	0.0579637521640272	0.999996693154928	14251	0.977925918661188	-0.58825909510214	-1.56618501376333	-1.09206781693111
chr1	37430001	37430850	850	*	15	0	0	3	2	3	1	0.0794287569811923	0.999996693154928	14307	-0.367244484953452	1.32510354362454	1.69234802857799	-1.63679631205723
chr1	37498901	37499550	650	*	11	0	0	0	11	0	11	0.00750607450151367	0.668120646050426	14323	0.315621141618435	-1.61114313191896	-1.92676427353739	-0.427415756469191
chr1	37543851	37544950	1100	*	20	0	4	1	16	0	15	0.069501466753166	0.999996693154928	14422	-0.70839778191674	-1.3125193048025	-0.604121522885761	-0.268034481113864
chr1	37864301	37865150	850	*	15	0	0	4	0	9	0	0.00337256387359881	0.532600213966901	14707	-0.0602567308380521	0.506033783760236	0.566290514598289	2.77989556403681
chr1	37865051	37865900	850	*	15	0	0	5	0	6	0	0.019817682105016	0.833594212690999	14708	-0.018894272430901	0.461805547471195	0.480699819902096	2.7810696216982
chr1	37985751	37986450	700	*	12	1	1	0	4	0	5	0.0730281471752446	0.999996693154928	14818	-0.372993796109776	-2.41258441778455	-2.03959062167477	-1.70214687054202
chr1	38387351	38388200	850	*	15	7	0	2	0	0	6	0.0950891130104866	0.999996693154928	15208	1.04962706285443	0.315655579319127	-0.733971483535303	-1.00226082543419
chr1	38494001	38494450	450	*	7	5	0	0	0	0	7	0.0709582297744071	0.999996693154928	15438	1.08637304316583	0.15620326586751	-0.930169777298322	-1.2637163840506
chr1	38512051	38513050	1000	*	18	1	0	0	15	0	18	0.0192795822394047	0.830841830507165	15495	0.309935609556111	-1.39545107115711	-1.70538668071322	-0.331769092035707
chr1	38546351	38547500	1150	*	19	6	0	0	3	0	10	0.0820266920993719	0.999996693154928	15542	1.83442605062667	0.230064910963347	-1.60436113966332	-1.58629334243433
chr1	38553001	38553450	450	*	2	0	1	1	0	2	0	0.0011336437299601	0.366152504936703	15556	0.259051066262979	2.09648927654023	1.83743821027725	-1.69625154208698
chr1	38631501	38632350	850	*	15	13	0	2	3	0	10	0.00143878593206627	0.394243306561315	15771	1.32211536479992	-0.100290964269543	-1.42240632906946	-1.01867478893169
chr1	38766201	38767300	1100	*	20	10	0	3	3	0	10	0.0207318492374478	0.841053134876373	15945	0.550398085976279	0.650244139866488	0.099846053890209	1.74399344568712
chr1	38856201	38856750	550	*	9	1	0	1	7	0	8	0.0176748431769851	0.815780362310548	16077	0.379314808346011	-1.65857602402225	-2.03789083236826	-0.908315199473434
chr1	38881451	38881800	350	*	5	5	0	3	0	0	3	0.0297647428002708	0.899046900094919	16105	1.46001116956636	0.191608856420476	-1.26840231314588	-1.5414467844482
chr1	39257451	39257950	500	*	8	0	2	0	8	0	8	0.0234586915729728	0.859875181610892	16567	-0.801700151163932	-2.0445843922064	-1.24288424104247	-1.64565917571873
chr1	39418751	39418950	200	*	2	0	2	1	0	2	0	0.0426363506116224	0.960532512672338	16940	-1.00656075679166	0.51295360358347	1.51951436037513	-1.66531427435178
chr1	39522551	39522950	400	*	6	5	0	6	0	0	1	0.0373329370942765	0.931914457363443	17094	1.4282420473344	1.30770970675765	-0.120532340576744	-1.15647817365205
chr1	39609101	39609650	550	*	8	4	0	3	2	0	6	0.0130878955034364	0.759661079158792	17215	1.89897907206879	1.12520913193782	-0.773769940130963	-1.57287448435246
chr1	39618551	39618950	400	*	6	0	5	0	2	1	0	0.0247499427032323	0.869628740432276	17255	-1.43858040544592	-0.33513695937984	1.10344344606608	-1.46775480664037
chr1	39634151	39634500	350	*	5	0	5	0	4	0	0	0.0534814433043147	0.99897272341341	17260	-1.24393169928696	-1.16598411851289	0.0779475807740659	-1.55895677517717
chr1	39683351	39684000	650	*	10	3	0	5	0	4	0	0.0243629797203269	0.867466592503506	17383	0.754088888144915	1.79839449499828	1.04430560685337	-1.57963371372109
chr1	39691051	39691950	900	*	16	2	2	8	0	6	0	0.0710826351087255	0.999996693154928	17407	1.12403663110076	1.57109768265851	0.447061051557755	-1.27794525647804
chr1	39700101	39701200	1100	*	20	5	1	14	0	13	1	0.0494339759253827	0.983828693148847	17464	-0.56647149020691	0.625991647170949	1.19246313737786	-0.0686681174009769
chr1	39746601	39747050	450	*	3	2	0	1	1	0	2	0.00957484684275489	0.708316736358007	17665	3.71790070689326	2.6308495612464	-1.08705114564687	-1.63712328375034
chr1	39771951	39772800	850	*	15	0	0	0	7	0	9	0.0130125722015729	0.759661079158792	17782	-0.00529386686220217	-0.754320693525465	-0.749026826663263	2.14964755408366
chr1	39772701	39773550	850	*	15	0	0	3	6	0	5	0.0100792088046619	0.718076285018424	17788	0.232953268304456	-0.740330883204025	-0.973284151508481	1.8360591230764
chr1	39911201	39911850	650	*	11	2	4	1	5	0	4	0.0186962819648613	0.826949234574644	18150	-1.10289102272115	-1.83559357830611	-0.732702555584957	-1.1660984902945
chr1	39965401	39965900	500	*	8	0	3	0	4	3	1	0.0450535643878258	0.967821695599226	18396	-1.66423960252997	-1.72451459352426	-0.0602749909942918	-1.70296491981162
chr1	40033201	40034150	950	*	17	0	14	0	12	6	1	0.0646636418916118	0.999996693154928	18537	-1.88121320294984	-0.861862602737177	1.01935060021266	-1.59377264283452
chr1	40062951	40063600	650	*	11	4	0	6	0	5	0	0.0214427788517743	0.846842829202976	18590	2.62730532950114	3.17423958639407	0.546934256892931	-1.55329122400003
chr1	40378801	40379150	350	*	5	0	1	0	5	0	5	0.0165825238541487	0.8044341009922	18785	-0.583522421508895	-2.33348346284154	-1.74996104133264	-1.42642412389938
chr1	40414901	40415200	300	*	4	3	0	3	1	0	0	0.0398366555689945	0.943498010455655	18795	1.68196756972501	1.77838353531239	0.0964159655873793	-1.38185522350034
chr1	40658001	40658450	450	*	7	7	0	3	0	0	3	0.0699952023201872	0.999996693154928	18799	1.55600857026919	0.729520580303126	-0.826487989966064	-1.05302701266002
chr1	40659101	40660100	1000	*	15	6	4	4	4	0	5	0.0558055050051906	0.999996693154928	18809	2.31744224413849	1.40468083323202	-0.912761410906464	-1.39180925759316
chr1	40680301	40681550	1250	*	23	0	3	1	5	5	10	0.0668176161905736	0.999996693154928	18844	-1.08988955494277	0.193966032037705	1.28385558698047	-0.650584269684561
chr1	41131101	41131950	850	*	15	12	0	1	4	0	14	0.0114818342162173	0.73969272968087	18975	1.66123613209169	-0.203634482229437	-1.86487061432113	-1.54369965187772
chr1	42243451	42244300	850	*	10	2	5	5	0	9	0	0.0471009525842121	0.973817293592238	19090	-1.57003098045948	-0.290843043715181	1.2791879367443	-1.60394361063604
chr1	42257801	42258100	300	*	4	0	0	4	0	4	0	0.0525427505280491	0.995595974540022	19099	-0.258252672424412	1.18901454743579	1.4472672198602	-1.51890647167716
chr1	42624951	42625200	250	*	3	0	3	0	0	3	0	0.0043459061454105	0.576948559988922	19202	-1.88188875357877	0.301586133323769	2.18347488690254	-1.65765832119706
chr1	42685051	42686300	1250	*	22	5	0	0	13	0	15	0.0365500265020745	0.931914457363443	19269	0.200241658931886	-1.8400240998762	-2.04026575880809	-1.09296924614824
chr1	42691251	42692000	750	*	13	5	0	8	0	5	0	0.00457434864233009	0.5817601812133	19301	0.436300213246659	1.45152150703393	1.01522129378727	-0.883810441334972
chr1	42697801	42699250	1450	*	24	8	1	10	5	6	5	0.023629869232916	0.860520199605932	19405	1.27019463429514	-1.15282910297417	-2.42302373726931	-1.52151069801687
chr1	42917801	42918650	850	*	15	4	3	3	7	2	6	0.0687178097292898	0.999996693154928	19640	-1.13503410532281	-1.22139142932267	-0.0863573239998576	-0.614846853449323
chr1	43359751	43360950	1200	*	22	5	4	16	0	18	0	0.00916870398594349	0.698767395790877	20030	0.805060533352765	1.55461168882204	0.749551155469275	-0.712399542488071
chr1	43360851	43362050	1200	*	22	2	1	16	1	11	0	0.0367486069239877	0.931914457363443	20033	0.442719171681661	1.32486086215841	0.882141690476749	-0.557718982663971
chr1	43432901	43433100	200	*	2	2	0	0	0	0	2	0.0717327912801376	0.999996693154928	20127	1.23628522932352	-0.408561950956795	-1.64484718028031	-1.69670365072257
chr1	43465901	43466950	1050	*	13	5	0	1	1	0	7	0.0179867390515202	0.821106140680587	20196	3.08691825331982	2.20439333627751	-0.882524917042317	-1.70443663365441
chr1	43590451	43591150	700	*	12	3	2	3	9	0	7	0.045147028154243	0.967821695599226	20407	2.87685044103515	2.99083577126159	0.113985330226438	-1.62814126129532
chr1	43827551	43828650	1100	*	20	7	0	5	0	0	3	0.0344685445208013	0.92240300513714	20540	1.47843253267188	1.02041296979071	-0.458019562881176	-1.19209809735746
chr1	43898801	43900100	1300	*	23	4	6	5	13	2	10	0.0743378450737149	0.999996693154928	20560	-0.174082871506754	-1.33658366742161	-1.16250079591485	-0.0927007459086405
